"","상품군별","운영형태별","년월","매출액","년도","월"
"2167","가전·전자·통신기기","계","2019_7","1263648","2019","7"
"2168","가전·전자·통신기기","Online몰","2019_7","994591","2019","7"
"2169","가전·전자·통신기기","On/Offline몰","2019_7","269057","2019","7"
"2170","서적","계","2019_7","157275","2019","7"
"2171","서적","Online몰","2019_7","53078","2019","7"
"2172","서적","On/Offline몰","2019_7","104197","2019","7"
"2173","사무·문구","계","2019_7","70782","2019","7"
"2174","사무·문구","Online몰","2019_7","54580","2019","7"
"2175","사무·문구","On/Offline몰","2019_7","16202","2019","7"
"2176","의복","계","2019_7","1123294","2019","7"
"2177","의복","Online몰","2019_7","744468","2019","7"
"2178","의복","On/Offline몰","2019_7","378827","2019","7"
"2179","신발","계","2019_7","183481","2019","7"
"2180","신발","Online몰","2019_7","127605","2019","7"
"2181","신발","On/Offline몰","2019_7","55876","2019","7"
"2182","가방","계","2019_7","204931","2019","7"
"2183","가방","Online몰","2019_7","139830","2019","7"
"2184","가방","On/Offline몰","2019_7","65100","2019","7"
"2185","패션용품 및 액세서리","계","2019_7","228780","2019","7"
"2186","패션용품 및 액세서리","Online몰","2019_7","123064","2019","7"
"2187","패션용품 및 액세서리","On/Offline몰","2019_7","105716","2019","7"
"2188","스포츠·레저용품","계","2019_7","384493","2019","7"
"2189","스포츠·레저용품","Online몰","2019_7","327760","2019","7"
"2190","스포츠·레저용품","On/Offline몰","2019_7","56733","2019","7"
"2191","화장품","계","2019_7","984890","2019","7"
"2192","화장품","Online몰","2019_7","284719","2019","7"
"2193","화장품","On/Offline몰","2019_7","700171","2019","7"
"2194","아동·유아용품","계","2019_7","315642","2019","7"
"2195","아동·유아용품","Online몰","2019_7","276445","2019","7"
"2196","아동·유아용품","On/Offline몰","2019_7","39197","2019","7"
"2197","음·식료품","계","2019_7","1089666","2019","7"
"2198","음·식료품","Online몰","2019_7","722445","2019","7"
"2199","음·식료품","On/Offline몰","2019_7","367222","2019","7"
"2200","농축수산물","계","2019_7","267508","2019","7"
"2201","농축수산물","Online몰","2019_7","160515","2019","7"
"2202","농축수산물","On/Offline몰","2019_7","106992","2019","7"
"2203","생활용품","계","2019_7","824476","2019","7"
"2204","생활용품","Online몰","2019_7","648933","2019","7"
"2205","생활용품","On/Offline몰","2019_7","175543","2019","7"
"2206","자동차 및 자동차용품","계","2019_7","96062","2019","7"
"2207","자동차 및 자동차용품","Online몰","2019_7","88968","2019","7"
"2208","자동차 및 자동차용품","On/Offline몰","2019_7","7094","2019","7"
"2209","가구","계","2019_7","261562","2019","7"
"2210","가구","Online몰","2019_7","194248","2019","7"
"2211","가구","On/Offline몰","2019_7","67314","2019","7"
"2212","애완용품","계","2019_7","76562","2019","7"
"2213","애완용품","Online몰","2019_7","70951","2019","7"
"2214","애완용품","On/Offline몰","2019_7","5611","2019","7"
"2215","여행 및 교통서비스","계","2019_7","1606012","2019","7"
"2216","여행 및 교통서비스","Online몰","2019_7","737542","2019","7"
"2217","여행 및 교통서비스","On/Offline몰","2019_7","868470","2019","7"
"2218","문화 및 레저서비스","계","2019_7","195490","2019","7"
"2219","문화 및 레저서비스","Online몰","2019_7","98633","2019","7"
"2220","문화 및 레저서비스","On/Offline몰","2019_7","96858","2019","7"
"2221","e쿠폰서비스","계","2019_7","278475","2019","7"
"2222","e쿠폰서비스","Online몰","2019_7","274150","2019","7"
"2223","e쿠폰서비스","On/Offline몰","2019_7","4325","2019","7"
"2224","음식서비스","계","2019_7","828720","2019","7"
"2225","음식서비스","Online몰","2019_7","791673","2019","7"
"2226","음식서비스","On/Offline몰","2019_7","37046","2019","7"
"2227","기타서비스","계","2019_7","84203","2019","7"
"2228","기타서비스","Online몰","2019_7","54472","2019","7"
"2229","기타서비스","On/Offline몰","2019_7","29731","2019","7"
"2230","기타","계","2019_7","231253","2019","7"
"2231","기타","Online몰","2019_7","205617","2019","7"
"2232","기타","On/Offline몰","2019_7","25636","2019","7"
"2233","합계","계","2019_8","11278634","2019","8"
"2234","합계","Online몰","2019_8","7594771","2019","8"
"2235","합계","On/Offline몰","2019_8","3683863","2019","8"
"2236","컴퓨터 및 주변기기","계","2019_8","444873","2019","8"
"2237","컴퓨터 및 주변기기","Online몰","2019_8","347817","2019","8"
"2238","컴퓨터 및 주변기기","On/Offline몰","2019_8","97056","2019","8"
"2239","가전·전자·통신기기","계","2019_8","1221816","2019","8"
"2240","가전·전자·통신기기","Online몰","2019_8","975544","2019","8"
"2241","가전·전자·통신기기","On/Offline몰","2019_8","246272","2019","8"
"2242","서적","계","2019_8","155439","2019","8"
"2243","서적","Online몰","2019_8","55893","2019","8"
"2244","서적","On/Offline몰","2019_8","99546","2019","8"
"2245","사무·문구","계","2019_8","70328","2019","8"
"2246","사무·문구","Online몰","2019_8","53918","2019","8"
"2247","사무·문구","On/Offline몰","2019_8","16410","2019","8"
"2248","의복","계","2019_8","892423","2019","8"
"2249","의복","Online몰","2019_8","581168","2019","8"
"2250","의복","On/Offline몰","2019_8","311255","2019","8"
"2251","신발","계","2019_8","149832","2019","8"
"2252","신발","Online몰","2019_8","104831","2019","8"
"2253","신발","On/Offline몰","2019_8","45001","2019","8"
"2254","가방","계","2019_8","217284","2019","8"
"2255","가방","Online몰","2019_8","151054","2019","8"
"2256","가방","On/Offline몰","2019_8","66230","2019","8"
"2257","패션용품 및 액세서리","계","2019_8","209411","2019","8"
"2258","패션용품 및 액세서리","Online몰","2019_8","109625","2019","8"
"2259","패션용품 및 액세서리","On/Offline몰","2019_8","99786","2019","8"
"2260","스포츠·레저용품","계","2019_8","331124","2019","8"
"2261","스포츠·레저용품","Online몰","2019_8","282902","2019","8"
"2262","스포츠·레저용품","On/Offline몰","2019_8","48222","2019","8"
"2263","화장품","계","2019_8","1037824","2019","8"
"2264","화장품","Online몰","2019_8","293711","2019","8"
"2265","화장품","On/Offline몰","2019_8","744113","2019","8"
"2266","아동·유아용품","계","2019_8","305971","2019","8"
"2267","아동·유아용품","Online몰","2019_8","265342","2019","8"
"2268","아동·유아용품","On/Offline몰","2019_8","40630","2019","8"
"2269","음·식료품","계","2019_8","1213010","2019","8"
"2270","음·식료품","Online몰","2019_8","810616","2019","8"
"2271","음·식료품","On/Offline몰","2019_8","402393","2019","8"
"2272","농축수산물","계","2019_8","304892","2019","8"
"2273","농축수산물","Online몰","2019_8","177705","2019","8"
"2274","농축수산물","On/Offline몰","2019_8","127187","2019","8"
"2275","생활용품","계","2019_8","851386","2019","8"
"2276","생활용품","Online몰","2019_8","666800","2019","8"
"2277","생활용품","On/Offline몰","2019_8","184585","2019","8"
"2278","자동차 및 자동차용품","계","2019_8","110450","2019","8"
"2279","자동차 및 자동차용품","Online몰","2019_8","90982","2019","8"
"2280","자동차 및 자동차용품","On/Offline몰","2019_8","19468","2019","8"
"2281","가구","계","2019_8","274217","2019","8"
"2282","가구","Online몰","2019_8","214001","2019","8"
"2283","가구","On/Offline몰","2019_8","60216","2019","8"
"2284","애완용품","계","2019_8","75856","2019","8"
"2285","애완용품","Online몰","2019_8","69313","2019","8"
"2286","애완용품","On/Offline몰","2019_8","6543","2019","8"
"2287","여행 및 교통서비스","계","2019_8","1625159","2019","8"
"2288","여행 및 교통서비스","Online몰","2019_8","750244","2019","8"
"2289","여행 및 교통서비스","On/Offline몰","2019_8","874915","2019","8"
"2290","문화 및 레저서비스","계","2019_8","197185","2019","8"
"2291","문화 및 레저서비스","Online몰","2019_8","99123","2019","8"
"2292","문화 및 레저서비스","On/Offline몰","2019_8","98062","2019","8"
"2293","e쿠폰서비스","계","2019_8","304146","2019","8"
"2294","e쿠폰서비스","Online몰","2019_8","302320","2019","8"
"2295","e쿠폰서비스","On/Offline몰","2019_8","1826","2019","8"
"2296","음식서비스","계","2019_8","914251","2019","8"
"2297","음식서비스","Online몰","2019_8","874802","2019","8"
"2298","음식서비스","On/Offline몰","2019_8","39449","2019","8"
"2299","기타서비스","계","2019_8","113270","2019","8"
"2300","기타서비스","Online몰","2019_8","87760","2019","8"
"2301","기타서비스","On/Offline몰","2019_8","25509","2019","8"
"2302","기타","계","2019_8","258487","2019","8"
"2303","기타","Online몰","2019_8","229300","2019","8"
"2304","기타","On/Offline몰","2019_8","29188","2019","8"
"2305","합계","계","2019_9","11261479","2019","9"
"2306","합계","Online몰","2019_9","7536314","2019","9"
"2307","합계","On/Offline몰","2019_9","3725165","2019","9"
"2308","컴퓨터 및 주변기기","계","2019_9","433036","2019","9"
"2309","컴퓨터 및 주변기기","Online몰","2019_9","344546","2019","9"
"2310","컴퓨터 및 주변기기","On/Offline몰","2019_9","88490","2019","9"
"2311","가전·전자·통신기기","계","2019_9","1123198","2019","9"
"2312","가전·전자·통신기기","Online몰","2019_9","909670","2019","9"
"2313","가전·전자·통신기기","On/Offline몰","2019_9","213528","2019","9"
"2314","서적","계","2019_9","148073","2019","9"
"2315","서적","Online몰","2019_9","50484","2019","9"
"2316","서적","On/Offline몰","2019_9","97589","2019","9"
"2317","사무·문구","계","2019_9","70541","2019","9"
"2318","사무·문구","Online몰","2019_9","56039","2019","9"
"2319","사무·문구","On/Offline몰","2019_9","14502","2019","9"
"2320","의복","계","2019_9","1164885","2019","9"
"2321","의복","Online몰","2019_9","709541","2019","9"
"2322","의복","On/Offline몰","2019_9","455344","2019","9"
"2323","신발","계","2019_9","172919","2019","9"
"2324","신발","Online몰","2019_9","107954","2019","9"
"2325","신발","On/Offline몰","2019_9","64965","2019","9"
"2326","가방","계","2019_9","222087","2019","9"
"2327","가방","Online몰","2019_9","152815","2019","9"
"2328","가방","On/Offline몰","2019_9","69272","2019","9"
"2329","패션용품 및 액세서리","계","2019_9","209177","2019","9"
"2330","패션용품 및 액세서리","Online몰","2019_9","103707","2019","9"
"2331","패션용품 및 액세서리","On/Offline몰","2019_9","105470","2019","9"
"2332","스포츠·레저용품","계","2019_9","338907","2019","9"
"2333","스포츠·레저용품","Online몰","2019_9","286806","2019","9"
"2334","스포츠·레저용품","On/Offline몰","2019_9","52101","2019","9"
"2335","화장품","계","2019_9","1101042","2019","9"
"2336","화장품","Online몰","2019_9","294989","2019","9"
"2337","화장품","On/Offline몰","2019_9","806053","2019","9"
"2338","아동·유아용품","계","2019_9","321548","2019","9"
"2339","아동·유아용품","Online몰","2019_9","280648","2019","9"
"2340","아동·유아용품","On/Offline몰","2019_9","40900","2019","9"
"2341","음·식료품","계","2019_9","1231839","2019","9"
"2342","음·식료품","Online몰","2019_9","839833","2019","9"
"2343","음·식료품","On/Offline몰","2019_9","392007","2019","9"
"2344","농축수산물","계","2019_9","357299","2019","9"
"2345","농축수산물","Online몰","2019_9","214239","2019","9"
"2346","농축수산물","On/Offline몰","2019_9","143060","2019","9"
"2347","생활용품","계","2019_9","838149","2019","9"
"2348","생활용품","Online몰","2019_9","654154","2019","9"
"2349","생활용품","On/Offline몰","2019_9","183995","2019","9"
"2350","자동차 및 자동차용품","계","2019_9","168561","2019","9"
"2351","자동차 및 자동차용품","Online몰","2019_9","151368","2019","9"
"2352","자동차 및 자동차용품","On/Offline몰","2019_9","17193","2019","9"
"2353","가구","계","2019_9","286636","2019","9"
"2354","가구","Online몰","2019_9","223326","2019","9"
"2355","가구","On/Offline몰","2019_9","63310","2019","9"
"2356","애완용품","계","2019_9","80834","2019","9"
"2357","애완용품","Online몰","2019_9","72638","2019","9"
"2358","애완용품","On/Offline몰","2019_9","8196","2019","9"
"2359","여행 및 교통서비스","계","2019_9","1315828","2019","9"
"2360","여행 및 교통서비스","Online몰","2019_9","559540","2019","9"
"2361","여행 및 교통서비스","On/Offline몰","2019_9","756288","2019","9"
"2362","문화 및 레저서비스","계","2019_9","153186","2019","9"
"2363","문화 및 레저서비스","Online몰","2019_9","90938","2019","9"
"2364","문화 및 레저서비스","On/Offline몰","2019_9","62248","2019","9"
"2365","e쿠폰서비스","계","2019_9","272024","2019","9"
"2366","e쿠폰서비스","Online몰","2019_9","269458","2019","9"
"2367","e쿠폰서비스","On/Offline몰","2019_9","2566","2019","9"
"2368","음식서비스","계","2019_9","850015","2019","9"
"2369","음식서비스","Online몰","2019_9","815134","2019","9"
"2370","음식서비스","On/Offline몰","2019_9","34881","2019","9"
"2371","기타서비스","계","2019_9","159365","2019","9"
"2372","기타서비스","Online몰","2019_9","136686","2019","9"
"2373","기타서비스","On/Offline몰","2019_9","22678","2019","9"
"2374","기타","계","2019_9","242332","2019","9"
"2375","기타","Online몰","2019_9","211803","2019","9"
"2376","기타","On/Offline몰","2019_9","30529","2019","9"
"2377","합계","계","2019_10","11871192","2019","10"
