"","상품군별","범위별","년월","매출액","년도","월"
"2312","가전·전자·통신기기","종합몰","2018_4","855166","2018","4"
"2313","가전·전자·통신기기","전문몰","2018_4","90093","2018","4"
"2314","서적","계","2018_4","144169","2018","4"
"2315","서적","종합몰","2018_4","43305","2018","4"
"2316","서적","전문몰","2018_4","100864","2018","4"
"2317","사무·문구","계","2018_4","68006","2018","4"
"2318","사무·문구","종합몰","2018_4","44235","2018","4"
"2319","사무·문구","전문몰","2018_4","23771","2018","4"
"2320","의복","계","2018_4","1078268","2018","4"
"2321","의복","종합몰","2018_4","596395","2018","4"
"2322","의복","전문몰","2018_4","481873","2018","4"
"2323","신발","계","2018_4","169439","2018","4"
"2324","신발","종합몰","2018_4","118680","2018","4"
"2325","신발","전문몰","2018_4","50759","2018","4"
"2326","가방","계","2018_4","185469","2018","4"
"2327","가방","종합몰","2018_4","163933","2018","4"
"2328","가방","전문몰","2018_4","21536","2018","4"
"2329","패션용품 및 액세서리","계","2018_4","196288","2018","4"
"2330","패션용품 및 액세서리","종합몰","2018_4","161918","2018","4"
"2331","패션용품 및 액세서리","전문몰","2018_4","34370","2018","4"
"2332","스포츠·레저용품","계","2018_4","298574","2018","4"
"2333","스포츠·레저용품","종합몰","2018_4","244705","2018","4"
"2334","스포츠·레저용품","전문몰","2018_4","53869","2018","4"
"2335","화장품","계","2018_4","802428","2018","4"
"2336","화장품","종합몰","2018_4","703238","2018","4"
"2337","화장품","전문몰","2018_4","99190","2018","4"
"2338","아동·유아용품","계","2018_4","320420","2018","4"
"2339","아동·유아용품","종합몰","2018_4","285541","2018","4"
"2340","아동·유아용품","전문몰","2018_4","34879","2018","4"
"2341","음·식료품","계","2018_4","810015","2018","4"
"2342","음·식료품","종합몰","2018_4","648922","2018","4"
"2343","음·식료품","전문몰","2018_4","161093","2018","4"
"2344","농축수산물","계","2018_4","215400","2018","4"
"2345","농축수산물","종합몰","2018_4","185975","2018","4"
"2346","농축수산물","전문몰","2018_4","29425","2018","4"
"2347","생활용품","계","2018_4","709864","2018","4"
"2348","생활용품","종합몰","2018_4","608103","2018","4"
"2349","생활용품","전문몰","2018_4","101761","2018","4"
"2350","자동차 및 자동차용품","계","2018_4","82601","2018","4"
"2351","자동차 및 자동차용품","종합몰","2018_4","76447","2018","4"
"2352","자동차 및 자동차용품","전문몰","2018_4","6154","2018","4"
"2353","가구","계","2018_4","260782","2018","4"
"2354","가구","종합몰","2018_4","227028","2018","4"
"2355","가구","전문몰","2018_4","33754","2018","4"
"2356","애완용품","계","2018_4","70338","2018","4"
"2357","애완용품","종합몰","2018_4","56127","2018","4"
"2358","애완용품","전문몰","2018_4","14211","2018","4"
"2359","여행 및 교통서비스","계","2018_4","1320458","2018","4"
"2360","여행 및 교통서비스","종합몰","2018_4","313299","2018","4"
"2361","여행 및 교통서비스","전문몰","2018_4","1007159","2018","4"
"2362","문화 및 레저서비스","계","2018_4","164965","2018","4"
"2363","문화 및 레저서비스","종합몰","2018_4","79720","2018","4"
"2364","문화 및 레저서비스","전문몰","2018_4","85245","2018","4"
"2365","e쿠폰서비스","계","2018_4","133138","2018","4"
"2366","e쿠폰서비스","종합몰","2018_4","128762","2018","4"
"2367","e쿠폰서비스","전문몰","2018_4","4376","2018","4"
"2368","음식서비스","계","2018_4","365956","2018","4"
"2369","음식서비스","종합몰","2018_4","3706","2018","4"
"2370","음식서비스","전문몰","2018_4","362250","2018","4"
"2371","기타서비스","계","2018_4","62168","2018","4"
"2372","기타서비스","종합몰","2018_4","38469","2018","4"
"2373","기타서비스","전문몰","2018_4","23699","2018","4"
"2374","기타","계","2018_4","221213","2018","4"
"2375","기타","종합몰","2018_4","177748","2018","4"
"2376","기타","전문몰","2018_4","43465","2018","4"
"2377","합계","계","2018_3","9375766","2018","3"
"2378","합계","종합몰","2018_3","6269973","2018","3"
"2379","합계","전문몰","2018_3","3105793","2018","3"
"2380","컴퓨터 및 주변기기","계","2018_3","504061","2018","3"
"2381","컴퓨터 및 주변기기","종합몰","2018_3","346880","2018","3"
"2382","컴퓨터 및 주변기기","전문몰","2018_3","157181","2018","3"
"2383","가전·전자·통신기기","계","2018_3","946627","2018","3"
"2384","가전·전자·통신기기","종합몰","2018_3","839705","2018","3"
"2385","가전·전자·통신기기","전문몰","2018_3","106922","2018","3"
"2386","서적","계","2018_3","191597","2018","3"
"2387","서적","종합몰","2018_3","54612","2018","3"
"2388","서적","전문몰","2018_3","136985","2018","3"
"2389","사무·문구","계","2018_3","81900","2018","3"
"2390","사무·문구","종합몰","2018_3","50923","2018","3"
"2391","사무·문구","전문몰","2018_3","30977","2018","3"
"2392","의복","계","2018_3","1163132","2018","3"
"2393","의복","종합몰","2018_3","656663","2018","3"
"2394","의복","전문몰","2018_3","506469","2018","3"
"2395","신발","계","2018_3","169117","2018","3"
"2396","신발","종합몰","2018_3","117218","2018","3"
"2397","신발","전문몰","2018_3","51899","2018","3"
"2398","가방","계","2018_3","194190","2018","3"
"2399","가방","종합몰","2018_3","171868","2018","3"
"2400","가방","전문몰","2018_3","22322","2018","3"
"2401","패션용품 및 액세서리","계","2018_3","210147","2018","3"
"2402","패션용품 및 액세서리","종합몰","2018_3","175151","2018","3"
"2403","패션용품 및 액세서리","전문몰","2018_3","34996","2018","3"
"2404","스포츠·레저용품","계","2018_3","283820","2018","3"
"2405","스포츠·레저용품","종합몰","2018_3","233034","2018","3"
"2406","스포츠·레저용품","전문몰","2018_3","50786","2018","3"
"2407","화장품","계","2018_3","831653","2018","3"
"2408","화장품","종합몰","2018_3","709180","2018","3"
"2409","화장품","전문몰","2018_3","122473","2018","3"
"2410","아동·유아용품","계","2018_3","298883","2018","3"
"2411","아동·유아용품","종합몰","2018_3","266976","2018","3"
"2412","아동·유아용품","전문몰","2018_3","31907","2018","3"
"2413","음·식료품","계","2018_3","826873","2018","3"
"2414","음·식료품","종합몰","2018_3","655642","2018","3"
"2415","음·식료품","전문몰","2018_3","171231","2018","3"
"2416","농축수산물","계","2018_3","228800","2018","3"
"2417","농축수산물","종합몰","2018_3","198231","2018","3"
"2418","농축수산물","전문몰","2018_3","30569","2018","3"
"2419","생활용품","계","2018_3","739338","2018","3"
"2420","생활용품","종합몰","2018_3","627714","2018","3"
"2421","생활용품","전문몰","2018_3","111624","2018","3"
"2422","자동차 및 자동차용품","계","2018_3","83898","2018","3"
"2423","자동차 및 자동차용품","종합몰","2018_3","76393","2018","3"
"2424","자동차 및 자동차용품","전문몰","2018_3","7505","2018","3"
"2425","가구","계","2018_3","277056","2018","3"
"2426","가구","종합몰","2018_3","239571","2018","3"
"2427","가구","전문몰","2018_3","37485","2018","3"
"2428","애완용품","계","2018_3","68634","2018","3"
"2429","애완용품","종합몰","2018_3","54690","2018","3"
"2430","애완용품","전문몰","2018_3","13944","2018","3"
"2431","여행 및 교통서비스","계","2018_3","1264187","2018","3"
"2432","여행 및 교통서비스","종합몰","2018_3","268504","2018","3"
"2433","여행 및 교통서비스","전문몰","2018_3","995683","2018","3"
"2434","문화 및 레저서비스","계","2018_3","171416","2018","3"
"2435","문화 및 레저서비스","종합몰","2018_3","115633","2018","3"
"2436","문화 및 레저서비스","전문몰","2018_3","55783","2018","3"
"2437","e쿠폰서비스","계","2018_3","139594","2018","3"
"2438","e쿠폰서비스","종합몰","2018_3","134838","2018","3"
"2439","e쿠폰서비스","전문몰","2018_3","4756","2018","3"
"2440","음식서비스","계","2018_3","361763","2018","3"
"2441","음식서비스","종합몰","2018_3","4286","2018","3"
"2442","음식서비스","전문몰","2018_3","357477","2018","3"
"2443","기타서비스","계","2018_3","61834","2018","3"
"2444","기타서비스","종합몰","2018_3","32855","2018","3"
"2445","기타서비스","전문몰","2018_3","28979","2018","3"
"2446","기타","계","2018_3","277245","2018","3"
"2447","기타","종합몰","2018_3","239406","2018","3"
"2448","기타","전문몰","2018_3","37839","2018","3"
"2449","합계","계","2018_2","8207296","2018","2"
"2450","합계","종합몰","2018_2","5468657","2018","2"
"2451","합계","전문몰","2018_2","2738639","2018","2"
"2452","컴퓨터 및 주변기기","계","2018_2","453408","2018","2"
"2453","컴퓨터 및 주변기기","종합몰","2018_2","322160","2018","2"
"2454","컴퓨터 및 주변기기","전문몰","2018_2","131248","2018","2"
"2455","가전·전자·통신기기","계","2018_2","770401","2018","2"
"2456","가전·전자·통신기기","종합몰","2018_2","691681","2018","2"
"2457","가전·전자·통신기기","전문몰","2018_2","78720","2018","2"
"2458","서적","계","2018_2","147783","2018","2"
"2459","서적","종합몰","2018_2","45433","2018","2"
"2460","서적","전문몰","2018_2","102350","2018","2"
"2461","사무·문구","계","2018_2","71721","2018","2"
"2462","사무·문구","종합몰","2018_2","42456","2018","2"
"2463","사무·문구","전문몰","2018_2","29265","2018","2"
"2464","의복","계","2018_2","825152","2018","2"
"2465","의복","종합몰","2018_2","456043","2018","2"
"2466","의복","전문몰","2018_2","369109","2018","2"
"2467","신발","계","2018_2","124447","2018","2"
"2468","신발","종합몰","2018_2","86339","2018","2"
"2469","신발","전문몰","2018_2","38108","2018","2"
"2470","가방","계","2018_2","178154","2018","2"
"2471","가방","종합몰","2018_2","154221","2018","2"
"2472","가방","전문몰","2018_2","23933","2018","2"
"2473","패션용품 및 액세서리","계","2018_2","178379","2018","2"
"2474","패션용품 및 액세서리","종합몰","2018_2","144848","2018","2"
"2475","패션용품 및 액세서리","전문몰","2018_2","33531","2018","2"
"2476","스포츠·레저용품","계","2018_2","200710","2018","2"
"2477","스포츠·레저용품","종합몰","2018_2","162455","2018","2"
"2478","스포츠·레저용품","전문몰","2018_2","38255","2018","2"
"2479","화장품","계","2018_2","746376","2018","2"
"2480","화장품","종합몰","2018_2","632572","2018","2"
"2481","화장품","전문몰","2018_2","113804","2018","2"
"2482","아동·유아용품","계","2018_2","268618","2018","2"
"2483","아동·유아용품","종합몰","2018_2","241759","2018","2"
"2484","아동·유아용품","전문몰","2018_2","26859","2018","2"
"2485","음·식료품","계","2018_2","814658","2018","2"
"2486","음·식료품","종합몰","2018_2","663266","2018","2"
"2487","음·식료품","전문몰","2018_2","151392","2018","2"
"2488","농축수산물","계","2018_2","289778","2018","2"
"2489","농축수산물","종합몰","2018_2","244150","2018","2"
"2490","농축수산물","전문몰","2018_2","45628","2018","2"
"2491","생활용품","계","2018_2","636039","2018","2"
"2492","생활용품","종합몰","2018_2","538524","2018","2"
"2493","생활용품","전문몰","2018_2","97515","2018","2"
"2494","자동차 및 자동차용품","계","2018_2","65502","2018","2"
"2495","자동차 및 자동차용품","종합몰","2018_2","59965","2018","2"
"2496","자동차 및 자동차용품","전문몰","2018_2","5537","2018","2"
"2497","가구","계","2018_2","241563","2018","2"
"2498","가구","종합몰","2018_2","208862","2018","2"
"2499","가구","전문몰","2018_2","32701","2018","2"
"2500","애완용품","계","2018_2","60944","2018","2"
"2501","애완용품","종합몰","2018_2","47728","2018","2"
"2502","애완용품","전문몰","2018_2","13216","2018","2"
"2503","여행 및 교통서비스","계","2018_2","1246049","2018","2"
"2504","여행 및 교통서비스","종합몰","2018_2","285742","2018","2"
"2505","여행 및 교통서비스","전문몰","2018_2","960307","2018","2"
"2506","문화 및 레저서비스","계","2018_2","151838","2018","2"
"2507","문화 및 레저서비스","종합몰","2018_2","90887","2018","2"
"2508","문화 및 레저서비스","전문몰","2018_2","60951","2018","2"
"2509","e쿠폰서비스","계","2018_2","129231","2018","2"
"2510","e쿠폰서비스","종합몰","2018_2","123477","2018","2"
"2511","e쿠폰서비스","전문몰","2018_2","5754","2018","2"
"2512","음식서비스","계","2018_2","324245","2018","2"
"2513","음식서비스","종합몰","2018_2","2764","2018","2"
"2514","음식서비스","전문몰","2018_2","321481","2018","2"
"2515","기타서비스","계","2018_2","57680","2018","2"
"2516","기타서비스","종합몰","2018_2","30599","2018","2"
