"","년도","월","분기","판매매체별","중분류","상품군별","매출액","전월_대비매출현황","전월대비_증감","season","total_case","경기심리지수","경기심리지수_증감률_2017기준","소비자심리지수","소비자지수_증감률_2017기준","기기별_검색추이","성별","선호_성별_검색추이","선호연령대","선호연령대_성별","선호연령대_검색추이"
"1602","2020","5","2Q","인터넷","가구_인테리어","가구",121422,123265,"감소","spring",0,64.9,-32.5,79.7,-14.7,13.98501,"m",89.18261,"30","남자",87.06386
"1603","2020","5","2Q","모바일","디지털_가전","가전·전자·통신기기",978124,803959,"증가","spring",0,64.9,-32.5,79.7,-14.7,87.05467,"f",84.32912,"30","여자",77.23559
"1604","2020","5","2Q","모바일","디지털_가전","자동차 및 자동차용품",93629,83988,"증가","spring",0,64.9,-32.5,79.7,-14.7,87.05467,"f",84.32912,"30","여자",77.23559
"1605","2020","5","2Q","모바일","디지털_가전","컴퓨터 및 주변기기",241305,280414,"감소","spring",0,64.9,-32.5,79.7,-14.7,87.05467,"f",84.32912,"30","여자",77.23559
"1606","2020","5","2Q","인터넷","디지털_가전","가전·전자·통신기기",619027,578468,"증가","spring",0,64.9,-32.5,79.7,-14.7,15.12511,"m",79.21555,"30","남자",44.61907
"1607","2020","5","2Q","인터넷","디지털_가전","자동차 및 자동차용품",48621,48392,"증가","spring",0,64.9,-32.5,79.7,-14.7,15.12511,"m",79.21555,"30","남자",44.61907
"1608","2020","5","2Q","인터넷","디지털_가전","컴퓨터 및 주변기기",349022,364862,"감소","spring",0,64.9,-32.5,79.7,-14.7,15.12511,"m",79.21555,"30","남자",44.61907
"1609","2020","5","2Q","모바일","생활_건강","사무·문구",48424,47487,"증가","spring",0,64.9,-32.5,79.7,-14.7,95.29897,"m",94.89685,"30","남자",99.49395
"1610","2020","5","2Q","모바일","생활_건강","생활용품",805707,747327,"증가","spring",0,64.9,-32.5,79.7,-14.7,95.29897,"m",94.89685,"30","남자",99.49395
"1611","2020","5","2Q","모바일","생활_건강","서적",77767,98522,"감소","spring",0,64.9,-32.5,79.7,-14.7,95.29897,"m",94.89685,"30","남자",99.49395
"1612","2020","5","2Q","모바일","생활_건강","애완용품",68530,67515,"증가","spring",0,64.9,-32.5,79.7,-14.7,95.29897,"m",94.89685,"30","남자",99.49395
"1613","2020","5","2Q","인터넷","생활_건강","사무·문구",37566,37942,"감소","spring",0,64.9,-32.5,79.7,-14.7,13.49637,"m",96.26391,"30","남자",77.19021
"1614","2020","5","2Q","인터넷","생활_건강","생활용품",354416,344137,"증가","spring",0,64.9,-32.5,79.7,-14.7,13.49637,"m",96.26391,"30","남자",77.19021
"1615","2020","5","2Q","인터넷","생활_건강","서적",92948,107760,"감소","spring",0,64.9,-32.5,79.7,-14.7,13.49637,"m",96.26391,"30","남자",77.19021
"1616","2020","5","2Q","인터넷","생활_건강","애완용품",21906,22809,"감소","spring",0,64.9,-32.5,79.7,-14.7,13.49637,"m",96.26391,"30","남자",77.19021
"1617","2020","5","2Q","모바일","스포츠_레져","스포츠·레저용품",311798,270565,"증가","spring",0,64.9,-32.5,79.7,-14.7,93.73254,"m",97.49421,"30","남자",81.47893
"1618","2020","5","2Q","인터넷","스포츠_레져","스포츠·레저용품",177351,161454,"증가","spring",0,64.9,-32.5,79.7,-14.7,11.03,"m",100,"30","남자",96.90522
"1619","2020","5","2Q","모바일","식품","농축수산물",305661,325833,"감소","spring",0,64.9,-32.5,79.7,-14.7,75.908495,"f",73.53901,"30","여자",69.91461
"1620","2020","5","2Q","모바일","식품","음·식료품",1082382,1097334,"감소","spring",0,64.9,-32.5,79.7,-14.7,75.908495,"f",73.53901,"30","여자",69.91461
"1621","2020","5","2Q","인터넷","식품","농축수산물",111239,142339,"감소","spring",0,64.9,-32.5,79.7,-14.7,11.10932,"m",80.14797,"30","남자",82.34821
"1622","2020","5","2Q","인터넷","식품","음·식료품",395190,422759,"감소","spring",0,64.9,-32.5,79.7,-14.7,11.10932,"m",80.14797,"30","남자",82.34821
"1623","2020","5","2Q","모바일","여가_생활편의","e쿠폰서비스",296040,295604,"증가","spring",0,64.9,-32.5,79.7,-14.7,54.93726,"f",45.86452,"30","여자",47.30821
"1624","2020","5","2Q","모바일","여가_생활편의","문화 및 레저서비스",31018,15784,"증가","spring",0,64.9,-32.5,79.7,-14.7,54.93726,"f",45.86452,"30","여자",47.30821
"1625","2020","5","2Q","모바일","여가_생활편의","여행 및 교통서비스",432574,341174,"증가","spring",0,64.9,-32.5,79.7,-14.7,54.93726,"f",45.86452,"30","여자",47.30821
"1626","2020","5","2Q","인터넷","여가_생활편의","e쿠폰서비스",43617,38475,"증가","spring",0,64.9,-32.5,79.7,-14.7,8.64808,"m",45.31644,"30","여자",39.05366
"1627","2020","5","2Q","인터넷","여가_생활편의","문화 및 레저서비스",17703,9860,"증가","spring",0,64.9,-32.5,79.7,-14.7,8.64808,"m",45.31644,"30","여자",39.05366
"1628","2020","5","2Q","인터넷","여가_생활편의","여행 및 교통서비스",124876,99397,"증가","spring",0,64.9,-32.5,79.7,-14.7,8.64808,"m",45.31644,"30","여자",39.05366
"1629","2020","5","2Q","모바일","출산_육아","아동·유아용품",321836,311575,"증가","spring",0,64.9,-32.5,79.7,-14.7,87.788125,"f",91.95012,"30","여자",89.3602
"1630","2020","5","2Q","인터넷","출산_육아","아동·유아용품",90968,98367,"감소","spring",0,64.9,-32.5,79.7,-14.7,6.70572,"f",88.61052,"30","여자",85.02969
"1631","2020","5","2Q","모바일","패션잡화","가방",173625,149962,"증가","spring",0,64.9,-32.5,79.7,-14.7,100,"f",100,"30","여자",100
"1632","2020","5","2Q","모바일","패션잡화","신발",173783,133175,"증가","spring",0,64.9,-32.5,79.7,-14.7,100,"f",100,"30","여자",100
"1633","2020","5","2Q","모바일","패션잡화","의복",899607,766618,"증가","spring",0,64.9,-32.5,79.7,-14.7,100,"f",100,"30","여자",100
"1634","2020","5","2Q","모바일","패션잡화","패션용품 및 액세서리",134004,115532,"증가","spring",0,64.9,-32.5,79.7,-14.7,100,"f",100,"30","여자",100
"1635","2020","5","2Q","인터넷","패션잡화","가방",45831,43266,"증가","spring",0,64.9,-32.5,79.7,-14.7,10.120485,"m",100,"30","남자",99.86439
"1636","2020","5","2Q","인터넷","패션잡화","신발",72389,60273,"증가","spring",0,64.9,-32.5,79.7,-14.7,10.120485,"m",100,"30","남자",99.86439
"1637","2020","5","2Q","인터넷","패션잡화","의복",467739,416089,"증가","spring",0,64.9,-32.5,79.7,-14.7,10.120485,"m",100,"30","남자",99.86439
"1638","2020","5","2Q","인터넷","패션잡화","패션용품 및 액세서리",59229,53381,"증가","spring",0,64.9,-32.5,79.7,-14.7,10.120485,"m",100,"30","남자",99.86439
"1639","2020","5","2Q","모바일","화장품_미용","화장품",409988,366354,"증가","spring",0,64.9,-32.5,79.7,-14.7,91.33951,"f",88.74462,"30","여자",88.17296
"1640","2020","5","2Q","인터넷","화장품_미용","화장품",524094,594949,"감소","spring",0,64.9,-32.5,79.7,-14.7,12.091825,"f",91.70205,"30","여자",88.12264
"1641","2020","6","2Q","모바일","가구_인테리어","가구",278683,282015,"감소","summer",0,69.5,-27.8,83.7,-10.4,78.06183,"f",76.12237,"30","여자",73.35787
"1642","2020","6","2Q","인터넷","가구_인테리어","가구",121544,121422,"증가","summer",0,69.5,-27.8,83.7,-10.4,13.048155,"m",82.65147,"30","남자",80.0589
"1643","2020","6","2Q","모바일","디지털_가전","가전·전자·통신기기",963098,978124,"감소","summer",0,69.5,-27.8,83.7,-10.4,81.687775,"f",80.53727,"30","여자",74.83433
"1644","2020","6","2Q","모바일","디지털_가전","자동차 및 자동차용품",95073,93629,"증가","summer",0,69.5,-27.8,83.7,-10.4,81.687775,"f",80.53727,"30","여자",74.83433
"1645","2020","6","2Q","모바일","디지털_가전","컴퓨터 및 주변기기",212858,241305,"감소","summer",0,69.5,-27.8,83.7,-10.4,81.687775,"f",80.53727,"30","여자",74.83433
"1646","2020","6","2Q","인터넷","디지털_가전","가전·전자·통신기기",603684,619027,"감소","summer",0,69.5,-27.8,83.7,-10.4,14.546,"m",74.63802,"30","남자",41.06298
"1647","2020","6","2Q","인터넷","디지털_가전","자동차 및 자동차용품",164635,48621,"증가","summer",0,69.5,-27.8,83.7,-10.4,14.546,"m",74.63802,"30","남자",41.06298
"1648","2020","6","2Q","인터넷","디지털_가전","컴퓨터 및 주변기기",322247,349022,"감소","summer",0,69.5,-27.8,83.7,-10.4,14.546,"m",74.63802,"30","남자",41.06298
"1649","2020","6","2Q","모바일","생활_건강","사무·문구",45219,48424,"감소","summer",0,69.5,-27.8,83.7,-10.4,95.093185,"m",90.45003,"30","남자",93.71192
"1650","2020","6","2Q","모바일","생활_건강","생활용품",813248,805707,"증가","summer",0,69.5,-27.8,83.7,-10.4,95.093185,"m",90.45003,"30","남자",93.71192
"1651","2020","6","2Q","모바일","생활_건강","서적",79585,77767,"증가","summer",0,69.5,-27.8,83.7,-10.4,95.093185,"m",90.45003,"30","남자",93.71192
"1652","2020","6","2Q","모바일","생활_건강","애완용품",66327,68530,"감소","summer",0,69.5,-27.8,83.7,-10.4,95.093185,"m",90.45003,"30","남자",93.71192
"1653","2020","6","2Q","인터넷","생활_건강","사무·문구",38542,37566,"증가","summer",0,69.5,-27.8,83.7,-10.4,13.188935,"m",90.37078,"30","남자",68.54836
"1654","2020","6","2Q","인터넷","생활_건강","생활용품",360918,354416,"증가","summer",0,69.5,-27.8,83.7,-10.4,13.188935,"m",90.37078,"30","남자",68.54836
"1655","2020","6","2Q","인터넷","생활_건강","서적",91928,92948,"감소","summer",0,69.5,-27.8,83.7,-10.4,13.188935,"m",90.37078,"30","남자",68.54836
"1656","2020","6","2Q","인터넷","생활_건강","애완용품",21629,21906,"감소","summer",0,69.5,-27.8,83.7,-10.4,13.188935,"m",90.37078,"30","남자",68.54836
"1657","2020","6","2Q","모바일","스포츠_레져","스포츠·레저용품",309713,311798,"감소","summer",0,69.5,-27.8,83.7,-10.4,89.188225,"m",92.14445,"30","남자",76.70494
"1658","2020","6","2Q","인터넷","스포츠_레져","스포츠·레저용품",177482,177351,"증가","summer",0,69.5,-27.8,83.7,-10.4,10.863235,"m",96.49296,"30","남자",88.62847
"1659","2020","6","2Q","모바일","식품","농축수산물",288001,305661,"감소","summer",0,69.5,-27.8,83.7,-10.4,72.564765,"f",70.32573,"30","여자",67.46482
"1660","2020","6","2Q","모바일","식품","음·식료품",1039488,1082382,"감소","summer",0,69.5,-27.8,83.7,-10.4,72.564765,"f",70.32573,"30","여자",67.46482
"1661","2020","6","2Q","인터넷","식품","농축수산물",121075,111239,"증가","summer",0,69.5,-27.8,83.7,-10.4,11.250495,"m",80.28975,"30","남자",84.17461
"1662","2020","6","2Q","인터넷","식품","음·식료품",419907,395190,"증가","summer",0,69.5,-27.8,83.7,-10.4,11.250495,"m",80.28975,"30","남자",84.17461
"1663","2020","6","2Q","모바일","여가_생활편의","e쿠폰서비스",268429,296040,"감소","summer",0,69.5,-27.8,83.7,-10.4,63.91644,"f",56.68064,"30","여자",60.37308
"1664","2020","6","2Q","모바일","여가_생활편의","문화 및 레저서비스",27451,31018,"감소","summer",0,69.5,-27.8,83.7,-10.4,63.91644,"f",56.68064,"30","여자",60.37308
"1665","2020","6","2Q","모바일","여가_생활편의","여행 및 교통서비스",456572,432574,"증가","summer",0,69.5,-27.8,83.7,-10.4,63.91644,"f",56.68064,"30","여자",60.37308
"1666","2020","6","2Q","인터넷","여가_생활편의","e쿠폰서비스",40790,43617,"감소","summer",0,69.5,-27.8,83.7,-10.4,12.45122,"m",65.24513,"30","여자",62.48052
"1667","2020","6","2Q","인터넷","여가_생활편의","문화 및 레저서비스",15789,17703,"감소","summer",0,69.5,-27.8,83.7,-10.4,12.45122,"m",65.24513,"30","여자",62.48052
"1668","2020","6","2Q","인터넷","여가_생활편의","여행 및 교통서비스",141461,124876,"증가","summer",0,69.5,-27.8,83.7,-10.4,12.45122,"m",65.24513,"30","여자",62.48052
"1669","2020","6","2Q","모바일","출산_육아","아동·유아용품",293359,321836,"감소","summer",0,69.5,-27.8,83.7,-10.4,73.96868,"f",80.20353,"30","여자",78.10787
"1670","2020","6","2Q","인터넷","출산_육아","아동·유아용품",85779,90968,"감소","summer",0,69.5,-27.8,83.7,-10.4,6.22343,"f",86.02187,"30","여자",83.11324
"1671","2020","6","2Q","모바일","패션잡화","가방",186229,173625,"증가","summer",0,69.5,-27.8,83.7,-10.4,94.7674,"f",96.3138,"30","여자",96.44934
"1672","2020","6","2Q","모바일","패션잡화","신발",172212,173783,"감소","summer",0,69.5,-27.8,83.7,-10.4,94.7674,"f",96.3138,"30","여자",96.44934
"1673","2020","6","2Q","모바일","패션잡화","의복",882798,899607,"감소","summer",0,69.5,-27.8,83.7,-10.4,94.7674,"f",96.3138,"30","여자",96.44934
"1674","2020","6","2Q","모바일","패션잡화","패션용품 및 액세서리",135404,134004,"증가","summer",0,69.5,-27.8,83.7,-10.4,94.7674,"f",96.3138,"30","여자",96.44934
"1675","2020","6","2Q","인터넷","패션잡화","가방",47802,45831,"증가","summer",0,69.5,-27.8,83.7,-10.4,9.480675,"m",91.23998,"30","남자",92.78115
"1676","2020","6","2Q","인터넷","패션잡화","신발",78980,72389,"증가","summer",0,69.5,-27.8,83.7,-10.4,9.480675,"m",91.23998,"30","남자",92.78115
"1677","2020","6","2Q","인터넷","패션잡화","의복",467030,467739,"감소","summer",0,69.5,-27.8,83.7,-10.4,9.480675,"m",91.23998,"30","남자",92.78115
"1678","2020","6","2Q","인터넷","패션잡화","패션용품 및 액세서리",56017,59229,"감소","summer",0,69.5,-27.8,83.7,-10.4,9.480675,"m",91.23998,"30","남자",92.78115
"1679","2020","6","2Q","모바일","화장품_미용","화장품",415458,409988,"증가","summer",0,69.5,-27.8,83.7,-10.4,84.45329,"f",81.45749,"30","여자",82.28527
"1680","2020","6","2Q","인터넷","화장품_미용","화장품",568552,524094,"증가","summer",0,69.5,-27.8,83.7,-10.4,11.71494,"f",91.31651,"30","여자",89.69981
"1681","2020","7","3Q","모바일","가구_인테리어","가구",266156,278683,"감소","summer",0,77.8,-19.1,85.9,-8,73.548315,"f",71.6059,"30","여자",69.28509
"1682","2020","7","3Q","인터넷","가구_인테리어","가구",119780,121544,"감소","summer",0,77.8,-19.1,85.9,-8,12.30701,"m",78.24189,"30","남자",76.20838
"1683","2020","7","3Q","모바일","디지털_가전","가전·전자·통신기기",881372,963098,"감소","summer",0,77.8,-19.1,85.9,-8,74.758335,"f",73.183,"30","여자",67.42151
"1684","2020","7","3Q","모바일","디지털_가전","자동차 및 자동차용품",102175,95073,"증가","summer",0,77.8,-19.1,85.9,-8,74.758335,"f",73.183,"30","여자",67.42151
"1685","2020","7","3Q","모바일","디지털_가전","컴퓨터 및 주변기기",240413,212858,"증가","summer",0,77.8,-19.1,85.9,-8,74.758335,"f",73.183,"30","여자",67.42151
"1686","2020","7","3Q","인터넷","디지털_가전","가전·전자·통신기기",557778,603684,"감소","summer",0,77.8,-19.1,85.9,-8,13.98219,"m",71.74425,"30","남자",38.75335
"1687","2020","7","3Q","인터넷","디지털_가전","자동차 및 자동차용품",54794,164635,"감소","summer",0,77.8,-19.1,85.9,-8,13.98219,"m",71.74425,"30","남자",38.75335
"1688","2020","7","3Q","인터넷","디지털_가전","컴퓨터 및 주변기기",367710,322247,"증가","summer",0,77.8,-19.1,85.9,-8,13.98219,"m",71.74425,"30","남자",38.75335
"1689","2020","7","3Q","모바일","생활_건강","사무·문구",47112,45219,"증가","summer",0,77.8,-19.1,85.9,-8,91.250275,"m",88.15631,"30","남자",89.79081
"1690","2020","7","3Q","모바일","생활_건강","생활용품",861974,813248,"증가","summer",0,77.8,-19.1,85.9,-8,91.250275,"m",88.15631,"30","남자",89.79081
"1691","2020","7","3Q","모바일","생활_건강","서적",88288,79585,"증가","summer",0,77.8,-19.1,85.9,-8,91.250275,"m",88.15631,"30","남자",89.79081
"1692","2020","7","3Q","모바일","생활_건강","애완용품",73415,66327,"증가","summer",0,77.8,-19.1,85.9,-8,91.250275,"m",88.15631,"30","남자",89.79081
"1693","2020","7","3Q","인터넷","생활_건강","사무·문구",40004,38542,"증가","summer",0,77.8,-19.1,85.9,-8,12.7128,"m",89.04316,"30","남자",68.29899
"1694","2020","7","3Q","인터넷","생활_건강","생활용품",357992,360918,"감소","summer",0,77.8,-19.1,85.9,-8,12.7128,"m",89.04316,"30","남자",68.29899
"1695","2020","7","3Q","인터넷","생활_건강","서적",99552,91928,"증가","summer",0,77.8,-19.1,85.9,-8,12.7128,"m",89.04316,"30","남자",68.29899
"1696","2020","7","3Q","인터넷","생활_건강","애완용품",22547,21629,"증가","summer",0,77.8,-19.1,85.9,-8,12.7128,"m",89.04316,"30","남자",68.29899
"1697","2020","7","3Q","모바일","스포츠_레져","스포츠·레저용품",321742,309713,"증가","summer",0,77.8,-19.1,85.9,-8,88.61726,"m",89.31806,"30","남자",73.31471
"1698","2020","7","3Q","인터넷","스포츠_레져","스포츠·레저용품",183543,177482,"증가","summer",0,77.8,-19.1,85.9,-8,10.553465,"m",92.36232,"30","남자",81.99755
"1699","2020","7","3Q","모바일","식품","농축수산물",311147,288001,"증가","summer",0,77.8,-19.1,85.9,-8,73.601155,"f",71.44202,"30","여자",67.63017
"1700","2020","7","3Q","모바일","식품","음·식료품",1153950,1039488,"증가","summer",0,77.8,-19.1,85.9,-8,73.601155,"f",71.44202,"30","여자",67.63017
"1701","2020","7","3Q","인터넷","식품","농축수산물",143059,121075,"증가","summer",0,77.8,-19.1,85.9,-8,11.2305,"m",79.76406,"30","남자",82.01461
"1702","2020","7","3Q","인터넷","식품","음·식료품",455313,419907,"증가","summer",0,77.8,-19.1,85.9,-8,11.2305,"m",79.76406,"30","남자",82.01461
"1703","2020","7","3Q","모바일","여가_생활편의","e쿠폰서비스",272825,268429,"증가","summer",0,77.8,-19.1,85.9,-8,100,"f",100,"30","여자",100
"1704","2020","7","3Q","모바일","여가_생활편의","문화 및 레저서비스",49193,27451,"증가","summer",0,77.8,-19.1,85.9,-8,100,"f",100,"30","여자",100
"1705","2020","7","3Q","모바일","여가_생활편의","여행 및 교통서비스",610684,456572,"증가","summer",0,77.8,-19.1,85.9,-8,100,"f",100,"30","여자",100
"1706","2020","7","3Q","인터넷","여가_생활편의","e쿠폰서비스",59272,40790,"증가","summer",0,77.8,-19.1,85.9,-8,19.08375,"m",100,"30","여자",100
"1707","2020","7","3Q","인터넷","여가_생활편의","문화 및 레저서비스",25884,15789,"증가","summer",0,77.8,-19.1,85.9,-8,19.08375,"m",100,"30","여자",100
"1708","2020","7","3Q","인터넷","여가_생활편의","여행 및 교통서비스",180146,141461,"증가","summer",0,77.8,-19.1,85.9,-8,19.08375,"m",100,"30","여자",100
"1709","2020","7","3Q","모바일","출산_육아","아동·유아용품",298383,293359,"증가","summer",0,77.8,-19.1,85.9,-8,65.189595,"f",68.17965,"30","여자",67.36768
"1710","2020","7","3Q","인터넷","출산_육아","아동·유아용품",87702,85779,"증가","summer",0,77.8,-19.1,85.9,-8,5.65126,"f",72.94042,"30","여자",71.19762
"1711","2020","7","3Q","모바일","패션잡화","가방",183957,186229,"감소","summer",0,77.8,-19.1,85.9,-8,87.650195,"f",88.38956,"30","여자",85.39191
"1712","2020","7","3Q","모바일","패션잡화","신발",148948,172212,"감소","summer",0,77.8,-19.1,85.9,-8,87.650195,"f",88.38956,"30","여자",85.39191
"1713","2020","7","3Q","모바일","패션잡화","의복",727341,882798,"감소","summer",0,77.8,-19.1,85.9,-8,87.650195,"f",88.38956,"30","여자",85.39191
"1714","2020","7","3Q","모바일","패션잡화","패션용품 및 액세서리",143777,135404,"증가","summer",0,77.8,-19.1,85.9,-8,87.650195,"f",88.38956,"30","여자",85.39191
"1715","2020","7","3Q","인터넷","패션잡화","가방",48984,47802,"증가","summer",0,77.8,-19.1,85.9,-8,8.67274,"m",84.4524,"30","남자",85.31189
"1716","2020","7","3Q","인터넷","패션잡화","신발",71289,78980,"감소","summer",0,77.8,-19.1,85.9,-8,8.67274,"m",84.4524,"30","남자",85.31189
"1717","2020","7","3Q","인터넷","패션잡화","의복",395300,467030,"감소","summer",0,77.8,-19.1,85.9,-8,8.67274,"m",84.4524,"30","남자",85.31189
"1718","2020","7","3Q","인터넷","패션잡화","패션용품 및 액세서리",63051,56017,"증가","summer",0,77.8,-19.1,85.9,-8,8.67274,"m",84.4524,"30","남자",85.31189
"1719","2020","7","3Q","모바일","화장품_미용","화장품",404695,415458,"감소","summer",0,77.8,-19.1,85.9,-8,82.11697,"f",80.95578,"30","여자",80.67386
"1720","2020","7","3Q","인터넷","화장품_미용","화장품",599923,568552,"증가","summer",0,77.8,-19.1,85.9,-8,11.21723,"f",92.41884,"30","여자",96.87026
"1721","2020","8","3Q","모바일","가구_인테리어","가구",292396,266156,"증가","summer",0,83.7,-13,89.7,-4,79.714805,"f",78.82446,"30","여자",76.14441
"1722","2020","8","3Q","인터넷","가구_인테리어","가구",130113,119780,"증가","summer",0,83.7,-13,89.7,-4,11.955485,"m",76.22863,"30","남자",74.47791
"1723","2020","8","3Q","모바일","디지털_가전","가전·전자·통신기기",1064612,881372,"증가","summer",0,83.7,-13,89.7,-4,88.399615,"f",87.15313,"30","여자",80.50384
"1724","2020","8","3Q","모바일","디지털_가전","자동차 및 자동차용품",98824,102175,"감소","summer",0,83.7,-13,89.7,-4,88.399615,"f",87.15313,"30","여자",80.50384
"1725","2020","8","3Q","모바일","디지털_가전","컴퓨터 및 주변기기",261435,240413,"증가","summer",0,83.7,-13,89.7,-4,88.399615,"f",87.15313,"30","여자",80.50384
"1726","2020","8","3Q","인터넷","디지털_가전","가전·전자·통신기기",718585,557778,"증가","summer",0,83.7,-13,89.7,-4,14.222485,"m",74.43943,"30","남자",40.79117
"1727","2020","8","3Q","인터넷","디지털_가전","자동차 및 자동차용품",110018,54794,"증가","summer",0,83.7,-13,89.7,-4,14.222485,"m",74.43943,"30","남자",40.79117
"1728","2020","8","3Q","인터넷","디지털_가전","컴퓨터 및 주변기기",381364,367710,"증가","summer",0,83.7,-13,89.7,-4,14.222485,"m",74.43943,"30","남자",40.79117
"1729","2020","8","3Q","모바일","생활_건강","사무·문구",44151,47112,"감소","summer",0,83.7,-13,89.7,-4,86.057865,"m",83.59084,"30","남자",85.0962
"1730","2020","8","3Q","모바일","생활_건강","생활용품",927076,861974,"증가","summer",0,83.7,-13,89.7,-4,86.057865,"m",83.59084,"30","남자",85.0962
"1731","2020","8","3Q","모바일","생활_건강","서적",96482,88288,"증가","summer",0,83.7,-13,89.7,-4,86.057865,"m",83.59084,"30","남자",85.0962
"1732","2020","8","3Q","모바일","생활_건강","애완용품",71655,73415,"감소","summer",0,83.7,-13,89.7,-4,86.057865,"m",83.59084,"30","남자",85.0962
"1733","2020","8","3Q","인터넷","생활_건강","사무·문구",39152,40004,"감소","summer",0,83.7,-13,89.7,-4,11.063875,"m",78.45805,"30","남자",58.62867
"1734","2020","8","3Q","인터넷","생활_건강","생활용품",393004,357992,"증가","summer",0,83.7,-13,89.7,-4,11.063875,"m",78.45805,"30","남자",58.62867
"1735","2020","8","3Q","인터넷","생활_건강","서적",117724,99552,"증가","summer",0,83.7,-13,89.7,-4,11.063875,"m",78.45805,"30","남자",58.62867
"1736","2020","8","3Q","인터넷","생활_건강","애완용품",25491,22547,"증가","summer",0,83.7,-13,89.7,-4,11.063875,"m",78.45805,"30","남자",58.62867
"1737","2020","8","3Q","모바일","스포츠_레져","스포츠·레저용품",272863,321742,"감소","summer",0,83.7,-13,89.7,-4,74.845965,"m",76.05669,"30","남자",61.48575
"1738","2020","8","3Q","인터넷","스포츠_레져","스포츠·레저용품",170102,183543,"감소","summer",0,83.7,-13,89.7,-4,8.296735,"m",74.07664,"30","남자",66.15067
"1739","2020","8","3Q","모바일","식품","농축수산물",351648,311147,"증가","summer",0,83.7,-13,89.7,-4,77.00044,"f",76.73178,"30","여자",72.61307
"1740","2020","8","3Q","모바일","식품","음·식료품",1224057,1153950,"증가","summer",0,83.7,-13,89.7,-4,77.00044,"f",76.73178,"30","여자",72.61307
"1741","2020","8","3Q","인터넷","식품","농축수산물",160585,143059,"증가","summer",0,83.7,-13,89.7,-4,10.715815,"m",76.86702,"30","남자",78.29953
"1742","2020","8","3Q","인터넷","식품","음·식료품",495512,455313,"증가","summer",0,83.7,-13,89.7,-4,10.715815,"m",76.86702,"30","남자",78.29953
"1743","2020","8","3Q","모바일","여가_생활편의","e쿠폰서비스",304321,272825,"증가","summer",0,83.7,-13,89.7,-4,94.27806,"f",88.57404,"30","여자",85.85039
"1744","2020","8","3Q","모바일","여가_생활편의","문화 및 레저서비스",40907,49193,"감소","summer",0,83.7,-13,89.7,-4,94.27806,"f",88.57404,"30","여자",85.85039
"1745","2020","8","3Q","모바일","여가_생활편의","여행 및 교통서비스",605323,610684,"감소","summer",0,83.7,-13,89.7,-4,94.27806,"f",88.57404,"30","여자",85.85039
"1746","2020","8","3Q","인터넷","여가_생활편의","e쿠폰서비스",90688,59272,"증가","summer",0,83.7,-13,89.7,-4,13.78457,"m",72.23196,"30","여자",60.35207
"1747","2020","8","3Q","인터넷","여가_생활편의","문화 및 레저서비스",16142,25884,"감소","summer",0,83.7,-13,89.7,-4,13.78457,"m",72.23196,"30","여자",60.35207
"1748","2020","8","3Q","인터넷","여가_생활편의","여행 및 교통서비스",177320,180146,"감소","summer",0,83.7,-13,89.7,-4,13.78457,"m",72.23196,"30","여자",60.35207
"1749","2020","8","3Q","모바일","출산_육아","아동·유아용품",300943,298383,"증가","summer",0,83.7,-13,89.7,-4,62.66342,"f",62.54542,"30","여자",62.45922
"1750","2020","8","3Q","인터넷","출산_육아","아동·유아용품",91145,87702,"증가","summer",0,83.7,-13,89.7,-4,5.000925,"f",60.33455,"30","여자",58.0219
"1751","2020","8","3Q","모바일","패션잡화","가방",175768,183957,"감소","summer",0,83.7,-13,89.7,-4,79.06786,"f",77.71867,"30","여자",72.39471
"1752","2020","8","3Q","모바일","패션잡화","신발",125648,148948,"감소","summer",0,83.7,-13,89.7,-4,79.06786,"f",77.71867,"30","여자",72.39471
"1753","2020","8","3Q","모바일","패션잡화","의복",591494,727341,"감소","summer",0,83.7,-13,89.7,-4,79.06786,"f",77.71867,"30","여자",72.39471
"1754","2020","8","3Q","모바일","패션잡화","패션용품 및 액세서리",133667,143777,"감소","summer",0,83.7,-13,89.7,-4,79.06786,"f",77.71867,"30","여자",72.39471
"1755","2020","8","3Q","인터넷","패션잡화","가방",46691,48984,"감소","summer",0,83.7,-13,89.7,-4,7.425565,"m",73.88664,"30","남자",74.32062
"1756","2020","8","3Q","인터넷","패션잡화","신발",56171,71289,"감소","summer",0,83.7,-13,89.7,-4,7.425565,"m",73.88664,"30","남자",74.32062
"1757","2020","8","3Q","인터넷","패션잡화","의복",351921,395300,"감소","summer",0,83.7,-13,89.7,-4,7.425565,"m",73.88664,"30","남자",74.32062
"1758","2020","8","3Q","인터넷","패션잡화","패션용품 및 액세서리",58493,63051,"감소","summer",0,83.7,-13,89.7,-4,7.425565,"m",73.88664,"30","남자",74.32062
"1759","2020","8","3Q","모바일","화장품_미용","화장품",402637,404695,"감소","summer",0,83.7,-13,89.7,-4,82.404685,"f",83.11332,"30","여자",83.19197
"1760","2020","8","3Q","인터넷","화장품_미용","화장품",691194,599923,"증가","summer",0,83.7,-13,89.7,-4,10.472155,"f",84.17395,"30","여자",83.48751
"1761","2020","9","3Q","모바일","가구_인테리어","가구",319349,292396,"증가","fall",0,78.1,-18.8,81.4,-12.8,85.190915,"f",86.04547,"30","여자",82.85652
