"","년도","월","분기","판매매체별","중분류","상품군별","매출액","전월_대비매출현황","전월대비_증감","season","total_case","경기심리지수","경기심리지수_증감률_2017기준","소비자심리지수","소비자지수_증감률_2017기준"
"1426","2019","12","4Q","인터넷","여가_생활편의","e쿠폰서비스",34081,40040,"감소","winter",0,95.1,-1.1,101.3,8.5
"1427","2019","12","4Q","인터넷","여가_생활편의","문화 및 레저서비스",59852,74102,"감소","winter",0,95.1,-1.1,101.3,8.5
"1428","2019","12","4Q","인터넷","여가_생활편의","여행 및 교통서비스",600621,561963,"증가","winter",0,95.1,-1.1,101.3,8.5
"1429","2019","12","4Q","모바일","출산_육아","아동·유아용품",331250,274914,"증가","winter",0,95.1,-1.1,101.3,8.5
"1430","2019","12","4Q","인터넷","출산_육아","아동·유아용품",107934,82780,"증가","winter",0,95.1,-1.1,101.3,8.5
"1431","2019","12","4Q","모바일","패션잡화","가방",187234,176547,"증가","winter",0,95.1,-1.1,101.3,8.5
"1432","2019","12","4Q","모바일","패션잡화","신발",130370,150692,"감소","winter",0,95.1,-1.1,101.3,8.5
"1433","2019","12","4Q","모바일","패션잡화","의복",931310,1115887,"감소","winter",0,95.1,-1.1,101.3,8.5
"1434","2019","12","4Q","모바일","패션잡화","패션용품 및 액세서리",171841,151644,"증가","winter",0,95.1,-1.1,101.3,8.5
"1435","2019","12","4Q","인터넷","패션잡화","가방",51145,49727,"증가","winter",0,95.1,-1.1,101.3,8.5
"1436","2019","12","4Q","인터넷","패션잡화","신발",62677,62934,"감소","winter",0,95.1,-1.1,101.3,8.5
"1437","2019","12","4Q","인터넷","패션잡화","의복",490567,563217,"감소","winter",0,95.1,-1.1,101.3,8.5
"1438","2019","12","4Q","인터넷","패션잡화","패션용품 및 액세서리",68045,61634,"증가","winter",0,95.1,-1.1,101.3,8.5
"1439","2019","12","4Q","모바일","화장품_미용","화장품",699028,678476,"증가","winter",0,95.1,-1.1,101.3,8.5
"1440","2019","12","4Q","인터넷","화장품_미용","화장품",491525,556145,"감소","winter",0,95.1,-1.1,101.3,8.5
"1441","2020","1","1Q","모바일","가구_인테리어","가구",206699,217700,"감소","winter",0,97.5,1.4,104.8,12.2
"1442","2020","1","1Q","인터넷","가구_인테리어","가구",90350,100326,"감소","winter",0,97.5,1.4,104.8,12.2
"1443","2020","1","1Q","모바일","디지털_가전","가전·전자·통신기기",705051,719530,"감소","winter",0,97.5,1.4,104.8,12.2
"1444","2020","1","1Q","모바일","디지털_가전","자동차 및 자동차용품",64766,65536,"감소","winter",0,97.5,1.4,104.8,12.2
"1445","2020","1","1Q","모바일","디지털_가전","컴퓨터 및 주변기기",239456,214947,"증가","winter",0,97.5,1.4,104.8,12.2
"1446","2020","1","1Q","인터넷","디지털_가전","가전·전자·통신기기",453498,527530,"감소","winter",0,97.5,1.4,104.8,12.2
"1447","2020","1","1Q","인터넷","디지털_가전","자동차 및 자동차용품",47812,48715,"감소","winter",0,97.5,1.4,104.8,12.2
"1448","2020","1","1Q","인터넷","디지털_가전","컴퓨터 및 주변기기",310761,335880,"감소","winter",0,97.5,1.4,104.8,12.2
"1449","2020","1","1Q","모바일","생활_건강","사무·문구",43359,53955,"감소","winter",0,97.5,1.4,104.8,12.2
"1450","2020","1","1Q","모바일","생활_건강","생활용품",661246,611456,"증가","winter",0,97.5,1.4,104.8,12.2
"1451","2020","1","1Q","모바일","생활_건강","서적",82761,79800,"증가","winter",0,97.5,1.4,104.8,12.2
"1452","2020","1","1Q","모바일","생활_건강","애완용품",63349,61766,"증가","winter",0,97.5,1.4,104.8,12.2
"1453","2020","1","1Q","인터넷","생활_건강","사무·문구",38971,51222,"감소","winter",0,97.5,1.4,104.8,12.2
"1454","2020","1","1Q","인터넷","생활_건강","생활용품",326706,293072,"증가","winter",0,97.5,1.4,104.8,12.2
"1455","2020","1","1Q","인터넷","생활_건강","서적",89551,99859,"감소","winter",0,97.5,1.4,104.8,12.2
"1456","2020","1","1Q","인터넷","생활_건강","애완용품",21202,23449,"감소","winter",0,97.5,1.4,104.8,12.2
"1457","2020","1","1Q","모바일","스포츠_레져","스포츠·레저용품",170885,215323,"감소","winter",0,97.5,1.4,104.8,12.2
"1458","2020","1","1Q","인터넷","스포츠_레져","스포츠·레저용품",113297,141810,"감소","winter",0,97.5,1.4,104.8,12.2
"1459","2020","1","1Q","모바일","식품","농축수산물",302036,227595,"증가","winter",0,97.5,1.4,104.8,12.2
"1460","2020","1","1Q","모바일","식품","음·식료품",1001779,838582,"증가","winter",0,97.5,1.4,104.8,12.2
"1461","2020","1","1Q","인터넷","식품","농축수산물",167154,91314,"증가","winter",0,97.5,1.4,104.8,12.2
"1462","2020","1","1Q","인터넷","식품","음·식료품",414664,373503,"증가","winter",0,97.5,1.4,104.8,12.2
"1463","2020","1","1Q","모바일","여가_생활편의","e쿠폰서비스",272528,304522,"감소","winter",0,97.5,1.4,104.8,12.2
"1464","2020","1","1Q","모바일","여가_생활편의","문화 및 레저서비스",103943,123588,"감소","winter",0,97.5,1.4,104.8,12.2
"1465","2020","1","1Q","모바일","여가_생활편의","여행 및 교통서비스",974217,968173,"증가","winter",0,97.5,1.4,104.8,12.2
"1466","2020","1","1Q","인터넷","여가_생활편의","e쿠폰서비스",33194,34081,"감소","winter",0,97.5,1.4,104.8,12.2
"1467","2020","1","1Q","인터넷","여가_생활편의","문화 및 레저서비스",55761,59852,"감소","winter",0,97.5,1.4,104.8,12.2
"1468","2020","1","1Q","인터넷","여가_생활편의","여행 및 교통서비스",567386,600621,"감소","winter",0,97.5,1.4,104.8,12.2
"1469","2020","1","1Q","모바일","출산_육아","아동·유아용품",263168,331250,"감소","winter",0,97.5,1.4,104.8,12.2
"1470","2020","1","1Q","인터넷","출산_육아","아동·유아용품",76155,107934,"감소","winter",0,97.5,1.4,104.8,12.2
"1471","2020","1","1Q","모바일","패션잡화","가방",157364,187234,"감소","winter",0,97.5,1.4,104.8,12.2
"1472","2020","1","1Q","모바일","패션잡화","신발",112671,130370,"감소","winter",0,97.5,1.4,104.8,12.2
"1473","2020","1","1Q","모바일","패션잡화","의복",678137,931310,"감소","winter",0,97.5,1.4,104.8,12.2
"1474","2020","1","1Q","모바일","패션잡화","패션용품 및 액세서리",141249,171841,"감소","winter",0,97.5,1.4,104.8,12.2
"1475","2020","1","1Q","인터넷","패션잡화","가방",46924,51145,"감소","winter",0,97.5,1.4,104.8,12.2
"1476","2020","1","1Q","인터넷","패션잡화","신발",43977,62677,"감소","winter",0,97.5,1.4,104.8,12.2
"1477","2020","1","1Q","인터넷","패션잡화","의복",361615,490567,"감소","winter",0,97.5,1.4,104.8,12.2
"1478","2020","1","1Q","인터넷","패션잡화","패션용품 및 액세서리",58220,68045,"감소","winter",0,97.5,1.4,104.8,12.2
"1479","2020","1","1Q","모바일","화장품_미용","화장품",653273,699028,"감소","winter",0,97.5,1.4,104.8,12.2
"1480","2020","1","1Q","인터넷","화장품_미용","화장품",473776,491525,"감소","winter",0,97.5,1.4,104.8,12.2
"1481","2020","2","1Q","모바일","가구_인테리어","가구",250815,206699,"증가","winter",0,90.1,-6.3,97.8,4.7
"1482","2020","2","1Q","인터넷","가구_인테리어","가구",113379,90350,"증가","winter",0,90.1,-6.3,97.8,4.7
"1483","2020","2","1Q","모바일","디지털_가전","가전·전자·통신기기",828652,705051,"증가","winter",0,90.1,-6.3,97.8,4.7
"1484","2020","2","1Q","모바일","디지털_가전","자동차 및 자동차용품",77716,64766,"증가","winter",0,90.1,-6.3,97.8,4.7
"1485","2020","2","1Q","모바일","디지털_가전","컴퓨터 및 주변기기",275042,239456,"증가","winter",0,90.1,-6.3,97.8,4.7
"1486","2020","2","1Q","인터넷","디지털_가전","가전·전자·통신기기",563716,453498,"증가","winter",0,90.1,-6.3,97.8,4.7
"1487","2020","2","1Q","인터넷","디지털_가전","자동차 및 자동차용품",82482,47812,"증가","winter",0,90.1,-6.3,97.8,4.7
"1488","2020","2","1Q","인터넷","디지털_가전","컴퓨터 및 주변기기",341426,310761,"증가","winter",0,90.1,-6.3,97.8,4.7
"1489","2020","2","1Q","모바일","생활_건강","사무·문구",50244,43359,"증가","winter",0,90.1,-6.3,97.8,4.7
"1490","2020","2","1Q","모바일","생활_건강","생활용품",802106,661246,"증가","winter",0,90.1,-6.3,97.8,4.7
"1491","2020","2","1Q","모바일","생활_건강","서적",88883,82761,"증가","winter",0,90.1,-6.3,97.8,4.7
"1492","2020","2","1Q","모바일","생활_건강","애완용품",64429,63349,"증가","winter",0,90.1,-6.3,97.8,4.7
"1493","2020","2","1Q","인터넷","생활_건강","사무·문구",42395,38971,"증가","winter",0,90.1,-6.3,97.8,4.7
"1494","2020","2","1Q","인터넷","생활_건강","생활용품",332254,326706,"증가","winter",0,90.1,-6.3,97.8,4.7
"1495","2020","2","1Q","인터넷","생활_건강","서적",102463,89551,"증가","winter",0,90.1,-6.3,97.8,4.7
"1496","2020","2","1Q","인터넷","생활_건강","애완용품",20800,21202,"감소","winter",0,90.1,-6.3,97.8,4.7
"1497","2020","2","1Q","모바일","스포츠_레져","스포츠·레저용품",176442,170885,"증가","winter",0,90.1,-6.3,97.8,4.7
"1498","2020","2","1Q","인터넷","스포츠_레져","스포츠·레저용품",117446,113297,"증가","winter",0,90.1,-6.3,97.8,4.7
"1499","2020","2","1Q","모바일","식품","농축수산물",312052,302036,"증가","winter",0,90.1,-6.3,97.8,4.7
"1500","2020","2","1Q","모바일","식품","음·식료품",1070260,1001779,"증가","winter",0,90.1,-6.3,97.8,4.7
"1501","2020","2","1Q","인터넷","식품","농축수산물",136818,167154,"감소","winter",0,90.1,-6.3,97.8,4.7
"1502","2020","2","1Q","인터넷","식품","음·식료품",411253,414664,"감소","winter",0,90.1,-6.3,97.8,4.7
"1503","2020","2","1Q","모바일","여가_생활편의","e쿠폰서비스",289779,272528,"증가","winter",0,90.1,-6.3,97.8,4.7
"1504","2020","2","1Q","모바일","여가_생활편의","문화 및 레저서비스",35066,103943,"감소","winter",0,90.1,-6.3,97.8,4.7
"1505","2020","2","1Q","모바일","여가_생활편의","여행 및 교통서비스",461838,974217,"감소","winter",0,90.1,-6.3,97.8,4.7
"1506","2020","2","1Q","인터넷","여가_생활편의","e쿠폰서비스",34330,33194,"증가","winter",0,90.1,-6.3,97.8,4.7
"1507","2020","2","1Q","인터넷","여가_생활편의","문화 및 레저서비스",23570,55761,"감소","winter",0,90.1,-6.3,97.8,4.7
"1508","2020","2","1Q","인터넷","여가_생활편의","여행 및 교통서비스",248663,567386,"감소","winter",0,90.1,-6.3,97.8,4.7
"1509","2020","2","1Q","모바일","출산_육아","아동·유아용품",308704,263168,"증가","winter",0,90.1,-6.3,97.8,4.7
"1510","2020","2","1Q","인터넷","출산_육아","아동·유아용품",86034,76155,"증가","winter",0,90.1,-6.3,97.8,4.7
"1511","2020","2","1Q","모바일","패션잡화","가방",156840,157364,"감소","winter",0,90.1,-6.3,97.8,4.7
"1512","2020","2","1Q","모바일","패션잡화","신발",115543,112671,"증가","winter",0,90.1,-6.3,97.8,4.7
"1513","2020","2","1Q","모바일","패션잡화","의복",623978,678137,"감소","winter",0,90.1,-6.3,97.8,4.7
"1514","2020","2","1Q","모바일","패션잡화","패션용품 및 액세서리",128468,141249,"감소","winter",0,90.1,-6.3,97.8,4.7
"1515","2020","2","1Q","인터넷","패션잡화","가방",46011,46924,"감소","winter",0,90.1,-6.3,97.8,4.7
"1516","2020","2","1Q","인터넷","패션잡화","신발",48469,43977,"증가","winter",0,90.1,-6.3,97.8,4.7
"1517","2020","2","1Q","인터넷","패션잡화","의복",329569,361615,"감소","winter",0,90.1,-6.3,97.8,4.7
"1518","2020","2","1Q","인터넷","패션잡화","패션용품 및 액세서리",54059,58220,"감소","winter",0,90.1,-6.3,97.8,4.7
"1519","2020","2","1Q","모바일","화장품_미용","화장품",620138,653273,"감소","winter",0,90.1,-6.3,97.8,4.7
"1520","2020","2","1Q","인터넷","화장품_미용","화장품",429543,473776,"감소","winter",0,90.1,-6.3,97.8,4.7
"1521","2020","3","1Q","모바일","가구_인테리어","가구",306384,250815,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1522","2020","3","1Q","인터넷","가구_인테리어","가구",128858,113379,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1523","2020","3","1Q","모바일","디지털_가전","가전·전자·통신기기",881815,828652,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1524","2020","3","1Q","모바일","디지털_가전","자동차 및 자동차용품",87099,77716,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1525","2020","3","1Q","모바일","디지털_가전","컴퓨터 및 주변기기",300221,275042,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1526","2020","3","1Q","인터넷","디지털_가전","가전·전자·통신기기",598541,563716,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1527","2020","3","1Q","인터넷","디지털_가전","자동차 및 자동차용품",123450,82482,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1528","2020","3","1Q","인터넷","디지털_가전","컴퓨터 및 주변기기",387538,341426,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1529","2020","3","1Q","모바일","생활_건강","사무·문구",52399,50244,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1530","2020","3","1Q","모바일","생활_건강","생활용품",881028,802106,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1531","2020","3","1Q","모바일","생활_건강","서적",120001,88883,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1532","2020","3","1Q","모바일","생활_건강","애완용품",68177,64429,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1533","2020","3","1Q","인터넷","생활_건강","사무·문구",40492,42395,"감소","spring",0,69.9,-27.3,80.4,-13.9
"1534","2020","3","1Q","인터넷","생활_건강","생활용품",364418,332254,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1535","2020","3","1Q","인터넷","생활_건강","서적",135530,102463,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1536","2020","3","1Q","인터넷","생활_건강","애완용품",23381,20800,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1537","2020","3","1Q","모바일","스포츠_레져","스포츠·레저용품",229654,176442,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1538","2020","3","1Q","인터넷","스포츠_레져","스포츠·레저용품",135612,117446,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1539","2020","3","1Q","모바일","식품","농축수산물",379280,312052,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1540","2020","3","1Q","모바일","식품","음·식료품",1189348,1070260,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1541","2020","3","1Q","인터넷","식품","농축수산물",137870,136818,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1542","2020","3","1Q","인터넷","식품","음·식료품",442142,411253,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1543","2020","3","1Q","모바일","여가_생활편의","e쿠폰서비스",301095,289779,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1544","2020","3","1Q","모바일","여가_생활편의","문화 및 레저서비스",13144,35066,"감소","spring",0,69.9,-27.3,80.4,-13.9
"1545","2020","3","1Q","모바일","여가_생활편의","여행 및 교통서비스",256346,461838,"감소","spring",0,69.9,-27.3,80.4,-13.9
"1546","2020","3","1Q","인터넷","여가_생활편의","e쿠폰서비스",47467,34330,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1547","2020","3","1Q","인터넷","여가_생활편의","문화 및 레저서비스",6997,23570,"감소","spring",0,69.9,-27.3,80.4,-13.9
"1548","2020","3","1Q","인터넷","여가_생활편의","여행 및 교통서비스",106951,248663,"감소","spring",0,69.9,-27.3,80.4,-13.9
"1549","2020","3","1Q","모바일","출산_육아","아동·유아용품",326851,308704,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1550","2020","3","1Q","인터넷","출산_육아","아동·유아용품",88979,86034,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1551","2020","3","1Q","모바일","패션잡화","가방",168999,156840,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1552","2020","3","1Q","모바일","패션잡화","신발",134516,115543,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1553","2020","3","1Q","모바일","패션잡화","의복",788545,623978,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1554","2020","3","1Q","모바일","패션잡화","패션용품 및 액세서리",128008,128468,"감소","spring",0,69.9,-27.3,80.4,-13.9
"1555","2020","3","1Q","인터넷","패션잡화","가방",44769,46011,"감소","spring",0,69.9,-27.3,80.4,-13.9
"1556","2020","3","1Q","인터넷","패션잡화","신발",56286,48469,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1557","2020","3","1Q","인터넷","패션잡화","의복",401539,329569,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1558","2020","3","1Q","인터넷","패션잡화","패션용품 및 액세서리",55639,54059,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1559","2020","3","1Q","모바일","화장품_미용","화장품",449132,620138,"감소","spring",0,69.9,-27.3,80.4,-13.9
"1560","2020","3","1Q","인터넷","화장품_미용","화장품",532733,429543,"증가","spring",0,69.9,-27.3,80.4,-13.9
"1561","2020","4","2Q","모바일","가구_인테리어","가구",282550,306384,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1562","2020","4","2Q","인터넷","가구_인테리어","가구",123265,128858,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1563","2020","4","2Q","모바일","디지털_가전","가전·전자·통신기기",803959,881815,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1564","2020","4","2Q","모바일","디지털_가전","자동차 및 자동차용품",83988,87099,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1565","2020","4","2Q","모바일","디지털_가전","컴퓨터 및 주변기기",280414,300221,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1566","2020","4","2Q","인터넷","디지털_가전","가전·전자·통신기기",578468,598541,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1567","2020","4","2Q","인터넷","디지털_가전","자동차 및 자동차용품",48392,123450,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1568","2020","4","2Q","인터넷","디지털_가전","컴퓨터 및 주변기기",364862,387538,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1569","2020","4","2Q","모바일","생활_건강","사무·문구",47487,52399,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1570","2020","4","2Q","모바일","생활_건강","생활용품",747327,881028,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1571","2020","4","2Q","모바일","생활_건강","서적",98522,120001,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1572","2020","4","2Q","모바일","생활_건강","애완용품",67515,68177,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1573","2020","4","2Q","인터넷","생활_건강","사무·문구",37942,40492,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1574","2020","4","2Q","인터넷","생활_건강","생활용품",344137,364418,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1575","2020","4","2Q","인터넷","생활_건강","서적",107760,135530,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1576","2020","4","2Q","인터넷","생활_건강","애완용품",22809,23381,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1577","2020","4","2Q","모바일","스포츠_레져","스포츠·레저용품",270565,229654,"증가","spring",0,63.1,-34.4,73.3,-21.5
"1578","2020","4","2Q","인터넷","스포츠_레져","스포츠·레저용품",161454,135612,"증가","spring",0,63.1,-34.4,73.3,-21.5
"1579","2020","4","2Q","모바일","식품","농축수산물",325833,379280,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1580","2020","4","2Q","모바일","식품","음·식료품",1097334,1189348,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1581","2020","4","2Q","인터넷","식품","농축수산물",142339,137870,"증가","spring",0,63.1,-34.4,73.3,-21.5
"1582","2020","4","2Q","인터넷","식품","음·식료품",422759,442142,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1583","2020","4","2Q","모바일","여가_생활편의","e쿠폰서비스",295604,301095,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1584","2020","4","2Q","모바일","여가_생활편의","문화 및 레저서비스",15784,13144,"증가","spring",0,63.1,-34.4,73.3,-21.5
"1585","2020","4","2Q","모바일","여가_생활편의","여행 및 교통서비스",341174,256346,"증가","spring",0,63.1,-34.4,73.3,-21.5
"1586","2020","4","2Q","인터넷","여가_생활편의","e쿠폰서비스",38475,47467,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1587","2020","4","2Q","인터넷","여가_생활편의","문화 및 레저서비스",9860,6997,"증가","spring",0,63.1,-34.4,73.3,-21.5
"1588","2020","4","2Q","인터넷","여가_생활편의","여행 및 교통서비스",99397,106951,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1589","2020","4","2Q","모바일","출산_육아","아동·유아용품",311575,326851,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1590","2020","4","2Q","인터넷","출산_육아","아동·유아용품",98367,88979,"증가","spring",0,63.1,-34.4,73.3,-21.5
"1591","2020","4","2Q","모바일","패션잡화","가방",149962,168999,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1592","2020","4","2Q","모바일","패션잡화","신발",133175,134516,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1593","2020","4","2Q","모바일","패션잡화","의복",766618,788545,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1594","2020","4","2Q","모바일","패션잡화","패션용품 및 액세서리",115532,128008,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1595","2020","4","2Q","인터넷","패션잡화","가방",43266,44769,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1596","2020","4","2Q","인터넷","패션잡화","신발",60273,56286,"증가","spring",0,63.1,-34.4,73.3,-21.5
"1597","2020","4","2Q","인터넷","패션잡화","의복",416089,401539,"증가","spring",0,63.1,-34.4,73.3,-21.5
"1598","2020","4","2Q","인터넷","패션잡화","패션용품 및 액세서리",53381,55639,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1599","2020","4","2Q","모바일","화장품_미용","화장품",366354,449132,"감소","spring",0,63.1,-34.4,73.3,-21.5
"1600","2020","4","2Q","인터넷","화장품_미용","화장품",594949,532733,"증가","spring",0,63.1,-34.4,73.3,-21.5
"1601","2020","5","2Q","모바일","가구_인테리어","가구",282015,282550,"감소","spring",0,64.9,-32.5,79.7,-14.7
"1602","2020","5","2Q","인터넷","가구_인테리어","가구",121422,123265,"감소","spring",0,64.9,-32.5,79.7,-14.7
"1603","2020","5","2Q","모바일","디지털_가전","가전·전자·통신기기",978124,803959,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1604","2020","5","2Q","모바일","디지털_가전","자동차 및 자동차용품",93629,83988,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1605","2020","5","2Q","모바일","디지털_가전","컴퓨터 및 주변기기",241305,280414,"감소","spring",0,64.9,-32.5,79.7,-14.7
"1606","2020","5","2Q","인터넷","디지털_가전","가전·전자·통신기기",619027,578468,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1607","2020","5","2Q","인터넷","디지털_가전","자동차 및 자동차용품",48621,48392,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1608","2020","5","2Q","인터넷","디지털_가전","컴퓨터 및 주변기기",349022,364862,"감소","spring",0,64.9,-32.5,79.7,-14.7
"1609","2020","5","2Q","모바일","생활_건강","사무·문구",48424,47487,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1610","2020","5","2Q","모바일","생활_건강","생활용품",805707,747327,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1611","2020","5","2Q","모바일","생활_건강","서적",77767,98522,"감소","spring",0,64.9,-32.5,79.7,-14.7
"1612","2020","5","2Q","모바일","생활_건강","애완용품",68530,67515,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1613","2020","5","2Q","인터넷","생활_건강","사무·문구",37566,37942,"감소","spring",0,64.9,-32.5,79.7,-14.7
"1614","2020","5","2Q","인터넷","생활_건강","생활용품",354416,344137,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1615","2020","5","2Q","인터넷","생활_건강","서적",92948,107760,"감소","spring",0,64.9,-32.5,79.7,-14.7
"1616","2020","5","2Q","인터넷","생활_건강","애완용품",21906,22809,"감소","spring",0,64.9,-32.5,79.7,-14.7
"1617","2020","5","2Q","모바일","스포츠_레져","스포츠·레저용품",311798,270565,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1618","2020","5","2Q","인터넷","스포츠_레져","스포츠·레저용품",177351,161454,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1619","2020","5","2Q","모바일","식품","농축수산물",305661,325833,"감소","spring",0,64.9,-32.5,79.7,-14.7
"1620","2020","5","2Q","모바일","식품","음·식료품",1082382,1097334,"감소","spring",0,64.9,-32.5,79.7,-14.7
"1621","2020","5","2Q","인터넷","식품","농축수산물",111239,142339,"감소","spring",0,64.9,-32.5,79.7,-14.7
"1622","2020","5","2Q","인터넷","식품","음·식료품",395190,422759,"감소","spring",0,64.9,-32.5,79.7,-14.7
"1623","2020","5","2Q","모바일","여가_생활편의","e쿠폰서비스",296040,295604,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1624","2020","5","2Q","모바일","여가_생활편의","문화 및 레저서비스",31018,15784,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1625","2020","5","2Q","모바일","여가_생활편의","여행 및 교통서비스",432574,341174,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1626","2020","5","2Q","인터넷","여가_생활편의","e쿠폰서비스",43617,38475,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1627","2020","5","2Q","인터넷","여가_생활편의","문화 및 레저서비스",17703,9860,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1628","2020","5","2Q","인터넷","여가_생활편의","여행 및 교통서비스",124876,99397,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1629","2020","5","2Q","모바일","출산_육아","아동·유아용품",321836,311575,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1630","2020","5","2Q","인터넷","출산_육아","아동·유아용품",90968,98367,"감소","spring",0,64.9,-32.5,79.7,-14.7
"1631","2020","5","2Q","모바일","패션잡화","가방",173625,149962,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1632","2020","5","2Q","모바일","패션잡화","신발",173783,133175,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1633","2020","5","2Q","모바일","패션잡화","의복",899607,766618,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1634","2020","5","2Q","모바일","패션잡화","패션용품 및 액세서리",134004,115532,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1635","2020","5","2Q","인터넷","패션잡화","가방",45831,43266,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1636","2020","5","2Q","인터넷","패션잡화","신발",72389,60273,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1637","2020","5","2Q","인터넷","패션잡화","의복",467739,416089,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1638","2020","5","2Q","인터넷","패션잡화","패션용품 및 액세서리",59229,53381,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1639","2020","5","2Q","모바일","화장품_미용","화장품",409988,366354,"증가","spring",0,64.9,-32.5,79.7,-14.7
"1640","2020","5","2Q","인터넷","화장품_미용","화장품",524094,594949,"감소","spring",0,64.9,-32.5,79.7,-14.7
"1641","2020","6","2Q","모바일","가구_인테리어","가구",278683,282015,"감소","summer",0,69.5,-27.8,83.7,-10.4
"1642","2020","6","2Q","인터넷","가구_인테리어","가구",121544,121422,"증가","summer",0,69.5,-27.8,83.7,-10.4
"1643","2020","6","2Q","모바일","디지털_가전","가전·전자·통신기기",963098,978124,"감소","summer",0,69.5,-27.8,83.7,-10.4
