"","period","ratio","group","카테고리명","성별","검색기기","년도","월"
"218","2017-01-01",17.55772,20,"스포츠_레져","남자","mobile","2017","01"
"219","2017-01-01",43.19735,30,"스포츠_레져","남자","mobile","2017","01"
"220","2017-01-01",24.86906,40,"스포츠_레져","남자","mobile","2017","01"
"221","2017-01-01",4.04757,50,"스포츠_레져","남자","mobile","2017","01"
"222","2017-01-01",0.54664,60,"스포츠_레져","남자","mobile","2017","01"
"223","2017-02-01",6.01462,10,"스포츠_레져","남자","mobile","2017","02"
"224","2017-02-01",15.1541,20,"스포츠_레져","남자","mobile","2017","02"
"225","2017-02-01",36.69625,30,"스포츠_레져","남자","mobile","2017","02"
"226","2017-02-01",19.20585,40,"스포츠_레져","남자","mobile","2017","02"
"227","2017-02-01",2.3338,50,"스포츠_레져","남자","mobile","2017","02"
"228","2017-02-01",0.1761,60,"스포츠_레져","남자","mobile","2017","02"
"229","2017-03-01",6.60173,10,"스포츠_레져","남자","mobile","2017","03"
"230","2017-03-01",17.1545,20,"스포츠_레져","남자","mobile","2017","03"
"231","2017-03-01",47.89065,30,"스포츠_레져","남자","mobile","2017","03"
"232","2017-03-01",29.96559,40,"스포츠_레져","남자","mobile","2017","03"
"233","2017-03-01",5.28722,50,"스포츠_레져","남자","mobile","2017","03"
"234","2017-03-01",1.02714,60,"스포츠_레져","남자","mobile","2017","03"
"235","2017-04-01",6.81609,10,"스포츠_레져","남자","mobile","2017","04"
"236","2017-04-01",16.9059,20,"스포츠_레져","남자","mobile","2017","04"
"237","2017-04-01",48.71532,30,"스포츠_레져","남자","mobile","2017","04"
"238","2017-04-01",30.18672,40,"스포츠_레져","남자","mobile","2017","04"
"239","2017-04-01",5.5387,50,"스포츠_레져","남자","mobile","2017","04"
"240","2017-04-01",1.00514,60,"스포츠_레져","남자","mobile","2017","04"
"241","2017-05-01",6.57513,10,"스포츠_레져","남자","mobile","2017","05"
"242","2017-05-01",17.76446,20,"스포츠_레져","남자","mobile","2017","05"
"243","2017-05-01",53.7986,30,"스포츠_레져","남자","mobile","2017","05"
"244","2017-05-01",32.93138,40,"스포츠_레져","남자","mobile","2017","05"
"245","2017-05-01",5.73154,50,"스포츠_레져","남자","mobile","2017","05"
"246","2017-05-01",1.04987,60,"스포츠_레져","남자","mobile","2017","05"
"247","2017-06-01",8.24866,10,"스포츠_레져","남자","mobile","2017","06"
"248","2017-06-01",18.79299,20,"스포츠_레져","남자","mobile","2017","06"
"249","2017-06-01",52.71716,30,"스포츠_레져","남자","mobile","2017","06"
"250","2017-06-01",28.40167,40,"스포츠_레져","남자","mobile","2017","06"
"251","2017-06-01",3.90016,50,"스포츠_레져","남자","mobile","2017","06"
"252","2017-06-01",0.50497,60,"스포츠_레져","남자","mobile","2017","06"
"253","2017-07-01",9.65881,10,"스포츠_레져","남자","mobile","2017","07"
"254","2017-07-01",21.1245,20,"스포츠_레져","남자","mobile","2017","07"
"255","2017-07-01",53.22383,30,"스포츠_레져","남자","mobile","2017","07"
"256","2017-07-01",23.47006,40,"스포츠_레져","남자","mobile","2017","07"
"257","2017-07-01",2.03934,50,"스포츠_레져","남자","mobile","2017","07"
"258","2017-07-01",0.0160099999999996,60,"스포츠_레져","남자","mobile","2017","07"
"259","2017-08-01",6.68695,10,"스포츠_레져","남자","mobile","2017","08"
"260","2017-08-01",17.99473,20,"스포츠_레져","남자","mobile","2017","08"
"261","2017-08-01",44.97978,30,"스포츠_레져","남자","mobile","2017","08"
"262","2017-08-01",19.0279,40,"스포츠_레져","남자","mobile","2017","08"
"263","2017-08-01",1.77804,50,"스포츠_레져","남자","mobile","2017","08"
"264","2017-08-01",0.0200799999999992,60,"스포츠_레져","남자","mobile","2017","08"
"265","2017-09-01",7.38501,10,"스포츠_레져","남자","mobile","2017","09"
"266","2017-09-01",14.82417,20,"스포츠_레져","남자","mobile","2017","09"
"267","2017-09-01",41.75465,30,"스포츠_레져","남자","mobile","2017","09"
"268","2017-09-01",19.95975,40,"스포츠_레져","남자","mobile","2017","09"
"269","2017-09-01",1.63114,50,"스포츠_레져","남자","mobile","2017","09"
"270","2017-09-01",0.0287599999999992,60,"스포츠_레져","남자","mobile","2017","09"
"271","2017-10-01",7.9634,10,"스포츠_레져","남자","mobile","2017","10"
"272","2017-10-01",21.68804,20,"스포츠_레져","남자","mobile","2017","10"
"273","2017-10-01",58.43349,30,"스포츠_레져","남자","mobile","2017","10"
"274","2017-10-01",31.27516,40,"스포츠_레져","남자","mobile","2017","10"
"275","2017-10-01",3.52504,50,"스포츠_레져","남자","mobile","2017","10"
"276","2017-10-01",0.20526,60,"스포츠_레져","남자","mobile","2017","10"
"277","2017-11-01",6.91716,10,"스포츠_레져","남자","mobile","2017","11"
"278","2017-11-01",17.16165,20,"스포츠_레져","남자","mobile","2017","11"
"279","2017-11-01",45.63169,30,"스포츠_레져","남자","mobile","2017","11"
"280","2017-11-01",21.5873,40,"스포츠_레져","남자","mobile","2017","11"
"281","2017-11-01",1.46222,50,"스포츠_레져","남자","mobile","2017","11"
"282","2017-11-01",-0.16863,60,"스포츠_레져","남자","mobile","2017","11"
"283","2017-12-01",6.78627,10,"스포츠_레져","남자","mobile","2017","12"
"284","2017-12-01",21.05067,20,"스포츠_레져","남자","mobile","2017","12"
"285","2017-12-01",50.05656,30,"스포츠_레져","남자","mobile","2017","12"
"286","2017-12-01",27.37923,40,"스포츠_레져","남자","mobile","2017","12"
"287","2017-12-01",3.4111,50,"스포츠_레져","남자","mobile","2017","12"
"288","2017-12-01",0.255269999999999,60,"스포츠_레져","남자","mobile","2017","12"
"289","2017-01-01",5.64221,10,"식품","남자","mobile","2017","01"
"290","2017-01-01",24.85634,20,"식품","남자","mobile","2017","01"
"291","2017-01-01",34.07785,30,"식품","남자","mobile","2017","01"
"292","2017-01-01",14.85062,40,"식품","남자","mobile","2017","01"
"293","2017-01-01",2.86522,50,"식품","남자","mobile","2017","01"
"294","2017-01-01",0.281560000000001,60,"식품","남자","mobile","2017","01"
"295","2017-02-01",4.67355,10,"식품","남자","mobile","2017","02"
"296","2017-02-01",26.97648,20,"식품","남자","mobile","2017","02"
"297","2017-02-01",44.45389,30,"식품","남자","mobile","2017","02"
"298","2017-02-01",21.20523,40,"식품","남자","mobile","2017","02"
"299","2017-02-01",4.89451,50,"식품","남자","mobile","2017","02"
"300","2017-02-01",0.756810000000001,60,"식품","남자","mobile","2017","02"
"301","2017-03-01",3.90257,10,"식품","남자","mobile","2017","03"
"302","2017-03-01",23.99942,20,"식품","남자","mobile","2017","03"
"303","2017-03-01",35.54279,30,"식품","남자","mobile","2017","03"
"304","2017-03-01",16.7986,40,"식품","남자","mobile","2017","03"
"305","2017-03-01",4.58958,50,"식품","남자","mobile","2017","03"
"306","2017-03-01",1.01835,60,"식품","남자","mobile","2017","03"
"307","2017-04-01",3.99139,10,"식품","남자","mobile","2017","04"
"308","2017-04-01",24.63464,20,"식품","남자","mobile","2017","04"
"309","2017-04-01",38.39443,30,"식품","남자","mobile","2017","04"
"310","2017-04-01",19.53076,40,"식품","남자","mobile","2017","04"
"311","2017-04-01",5.97005,50,"식품","남자","mobile","2017","04"
"312","2017-04-01",1.53868,60,"식품","남자","mobile","2017","04"
"313","2017-05-01",4.12118,10,"식품","남자","mobile","2017","05"
"314","2017-05-01",24.1489,20,"식품","남자","mobile","2017","05"
"315","2017-05-01",37.14322,30,"식품","남자","mobile","2017","05"
"316","2017-05-01",17.97565,40,"식품","남자","mobile","2017","05"
"317","2017-05-01",5.99446,50,"식품","남자","mobile","2017","05"
"318","2017-05-01",1.57089,60,"식품","남자","mobile","2017","05"
"319","2017-06-01",3.89623,10,"식품","남자","mobile","2017","06"
"320","2017-06-01",19.98983,20,"식품","남자","mobile","2017","06"
"321","2017-06-01",30.49197,30,"식품","남자","mobile","2017","06"
"322","2017-06-01",13.1344,40,"식품","남자","mobile","2017","06"
"323","2017-06-01",3.64155,50,"식품","남자","mobile","2017","06"
"324","2017-06-01",0.567690000000001,60,"식품","남자","mobile","2017","06"
"325","2017-07-01",3.99286,10,"식품","남자","mobile","2017","07"
"326","2017-07-01",23.20729,20,"식품","남자","mobile","2017","07"
"327","2017-07-01",35.23149,30,"식품","남자","mobile","2017","07"
"328","2017-07-01",13.28456,40,"식품","남자","mobile","2017","07"
"329","2017-07-01",3.07644,50,"식품","남자","mobile","2017","07"
"330","2017-07-01",0.208810000000001,60,"식품","남자","mobile","2017","07"
"331","2017-08-01",4.64595,10,"식품","남자","mobile","2017","08"
"332","2017-08-01",25.97533,20,"식품","남자","mobile","2017","08"
"333","2017-08-01",36.37686,30,"식품","남자","mobile","2017","08"
"334","2017-08-01",13.89415,40,"식품","남자","mobile","2017","08"
"335","2017-08-01",3.41746,50,"식품","남자","mobile","2017","08"
"336","2017-08-01",0.22838,60,"식품","남자","mobile","2017","08"
"337","2017-09-01",4.25703,10,"식품","남자","mobile","2017","09"
"338","2017-09-01",24.9139,20,"식품","남자","mobile","2017","09"
"339","2017-09-01",43.91923,30,"식품","남자","mobile","2017","09"
"340","2017-09-01",20.77989,40,"식품","남자","mobile","2017","09"
"341","2017-09-01",5.7427,50,"식품","남자","mobile","2017","09"
"342","2017-09-01",0.739280000000001,60,"식품","남자","mobile","2017","09"
"343","2017-10-01",4.61021,10,"식품","남자","mobile","2017","10"
"344","2017-10-01",25.54151,20,"식품","남자","mobile","2017","10"
"345","2017-10-01",38.31567,30,"식품","남자","mobile","2017","10"
"346","2017-10-01",15.20919,40,"식품","남자","mobile","2017","10"
"347","2017-10-01",4.0887,50,"식품","남자","mobile","2017","10"
"348","2017-10-01",0.223030000000001,60,"식품","남자","mobile","2017","10"
"349","2017-11-01",4.12203,10,"식품","남자","mobile","2017","11"
"350","2017-11-01",23.88057,20,"식품","남자","mobile","2017","11"
"351","2017-11-01",36.53355,30,"식품","남자","mobile","2017","11"
"352","2017-11-01",9.90696,40,"식품","남자","mobile","2017","11"
"353","2017-11-01",3.69534,50,"식품","남자","mobile","2017","11"
"354","2017-11-01",-0.663920000000001,60,"식품","남자","mobile","2017","11"
"355","2017-12-01",4.18582,10,"식품","남자","mobile","2017","12"
"356","2017-12-01",25.03704,20,"식품","남자","mobile","2017","12"
"357","2017-12-01",38.06485,30,"식품","남자","mobile","2017","12"
"358","2017-12-01",11.21745,40,"식품","남자","mobile","2017","12"
